#,Title,Artist,Release,BPM,Energy,Dance,Loud,Valence,Length,Acoustic,Pop.,A.Sep,Rnd,Genre
255,GORGEOUS,Olivia Knox,2022-01-21,115,64,72,-7,74,2:54,17,59,403,848,Pop
256,HUSH,Ari Abdul,2022-10-07,180,72,48,-4,44,3:11,2,59,404,2381,Pop
257,The Problem Song,Valley,2022-09-29,176,73,52,-5,51,2:38,0,59,405,1583,Pop
258,i'm too pretty for this,Claire Rosinkranz,2022-06-29,174,79,50,-5,42,2:46,0,59,1220,3481,Pop
259,Beach Boy,BENEE,2022-03-04,111,67,73,-6,58,3:13,17,59,406,2273,Pop
260,PULSE,MICHELLE,2022-10-18,120,64,86,-5,86,3:09,3,59,407,4614,Pop
261,Shit Show,Peter McPoland,2021-09-03,170,70,55,-4,70,3:20,44,58,408,7140,Pop
262,Mr. Percocet,Noah Cyrus,2022-09-16,133,71,68,-6,86,3:14,18,59,38,2914,Pop
263,Forever Drunk,Peach PRC,2022-08-11,128,79,75,-5,31,3:10,9,58,409,358,Pop
264,Friends,emma løv,2022-04-15,152,71,67,-7,87,2:51,27,58,410,3378,Pop
265,Miss Me Too,Katherine Li,2022-10-21,93,71,63,-5,54,2:31,32,58,106,8330,Pop
266,u turn me on (but u give me depression),LØLØ,2022-08-19,118,82,70,-2,91,2:28,1,58,412,4372,Pop
267,why u gotta be like that (feat. Nightly),vaultboy,2022-08-17,90,62,67,-8,29,2:24,13,58,385,657,Pop
268,What I Want,MUNA,2022-06-24,120,62,82,-5,68,4:03,1,58,413,5169,Pop
269,The Outsider,Lyn Lapid,2022-03-11,93,54,62,-6,41,3:01,16,58,188,4243,Pop
270,Happening Again,Katherine Li,2022-06-06,149,71,65,-6,85,2:54,37,58,793,582,Pop
271,barcelona,Jonah Kagen,2022-05-06,136,75,74,-7,86,2:55,50,57,189,7771,Pop
272,Another Man's Jeans,Ashe,2022-03-03,120,80,72,-5,93,2:45,0,57,190,5498,Pop
273,I Just Came To Dance,Mae Muller,2022-10-27,116,68,88,-5,76,2:25,13,57,414,1452,Pop
274,Girl Of Your Dreams,Dylan,2022-07-13,165,75,59,-5,79,2:44,2,57,191,9487,Pop
275,Just A Kiss (Muah),Enisa,2022-10-28,97,77,69,-5,77,2:37,1,57,192,5474,Pop
276,Caffeine,Max Drazen,2022-07-29,92,53,81,-6,93,2:27,20,55,415,1249,Pop
277,Leave It On The Dancefloor,Hope Tala,2022-08-26,106,90,70,-5,91,2:55,26,55,416,575,Pop
278,Meet You in Hell,Jade LeMac,2022-10-28,136,72,60,-5,46,3:07,25,55,417,3184,Pop
279,Baby Don't Go,Oliver Malcolm,2022-06-21,140,85,75,-4,83,2:32,2,55,418,8891,Pop
280,stupid i miss u,Forrest Nolan,2022-09-30,168,76,59,-6,93,2:21,11,55,193,8298,Pop
281,I Blame The World,Sasha Alex Sloan,2022-04-08,165,78,58,-6,69,3:17,1,54,70,3356,Pop
282,Love You When You’re Gone,Daya,2022-06-29,167,79,48,-6,33,3:04,1,53,194,7195,Pop
283,IDK SH!T,JORDY,2022-07-28,150,79,65,-4,71,2:52,2,53,419,7342,Pop
284,gentle,Lexi Jayde,2022-05-26,135,69,59,-7,28,3:18,10,53,107,3993,Pop
285,All That I'm Craving,Aidan Bissett,2022-10-07,170,90,48,-5,63,3:12,5,53,1221,9733,Pop
286,ExBox,salem ilese,2022-10-07,122,56,84,-8,89,2:09,27,53,420,6863,Pop
287,Taste It,Sam Short,2022-10-28,89,54,39,-6,38,2:28,64,53,195,8640,Pop
288,SH!TSHOW,NERIAH,2022-11-11,97,60,65,-4,36,3:05,50,54,525,4990,Pop
289,Bye Bye Blues,Stela Cole,2022-10-21,114,82,78,-5,96,2:51,6,52,421,9434,Pop
290,pl4yg1rl,Lolo Zouaï,2022-09-14,99,56,72,-7,44,2:39,6,52,196,254,Pop
291,LAZY,Baby Queen,2022-09-28,80,77,49,-4,78,3:28,3,52,422,6486,Pop
292,Girls,Justus Bennetts,2022-06-10,165,69,71,-5,91,2:21,2,52,423,3332,Pop
293,hate my favorite band,Nightly,2022-04-01,103,81,58,-5,80,2:54,3,52,197,5619,Pop
294,Awaken (Feel Alive),Big Wild,2021-10-15,140,49,40,-6,17,3:00,19,52,424,7816,Pop
295,rent free,Jenna Raine,2022-11-11,194,60,39,-7,16,2:26,49,52,198,6823,Pop
296,U Taste Like Sundays,Łaszewo,2022-04-01,105,56,66,-5,29,4:10,13,51,425,9363,Pop
297,liar,sundial,2022-07-19,90,72,69,-8,78,2:14,0,50,426,3272,Pop
298,Break Up,Citizen Queen,2022-10-07,135,45,75,-10,57,3:35,19,50,427,6931,Pop
299,Hot Crush Lover,Blu DeTiger,2022-04-01,134,91,62,-4,83,3:14,3,50,428,5214,Pop
300,Late To The Party,Emei,2021-10-15,170,51,67,-9,41,2:57,29,51,794,8239,Pop
301,d e a d,Madelline,2022-10-26,182,56,74,-7,82,2:38,76,50,429,3372,Pop
302,Broke Mine Too,Devon Again,2022-11-11,146,56,56,-6,45,3:49,40,50,434,3982,Pop
303,Sober,dee holt,2022-11-11,170,53,65,-6,64,2:27,47,50,435,8387,Pop
304,It Gets Dark,Sigrid,2022-03-09,165,79,39,-6,8,3:24,0,49,436,8682,Pop
305,Late in the Evening,New Rules,2022-11-11,121,73,53,-5,34,3:34,19,50,437,2320,Pop
306,Nothing,Catie Turner,2022-03-25,88,77,51,-6,55,2:55,0,49,199,345,Pop
307,Bleach,Isaac Dunbar,2022-02-18,113,70,66,-4,58,3:39,6,49,438,9086,Pop
308,Warhol,ella jane,2022-10-28,129,51,79,-9,60,2:36,46,48,200,6719,Pop
309,I F*cking Love You,Zolita,2022-04-27,107,76,67,-6,35,3:00,15,49,795,1797,Pop
310,Jane Doe,Leyla Blue,2022-11-09,120,59,73,-5,50,2:45,32,49,439,4284,Pop
311,Shut Up,Mia Rodriguez,2022-03-03,110,59,73,-7,96,2:39,9,48,440,206,Pop
312,never got better,BLÜ EYES,2022-11-11,168,64,58,-8,70,2:59,46,49,201,862,Pop
313,let's run away,Sarah Kang,2022-07-08,80,47,69,-8,74,3:25,77,48,441,5625,Pop
314,How Do You Sleep?,AJA,2022-10-04,146,78,74,-5,67,3:30,10,48,442,4483,Pop
315,Nothing to Lose,Shuba,2022-10-21,155,71,79,-6,72,3:02,4,48,443,1215,Pop
316,Mouthwash,OSTON,2022-09-09,145,65,61,-7,70,2:54,4,47,444,5689,Pop
317,Glitter,Daisy the Great,2021-12-03,75,66,61,-5,46,3:02,24,47,445,8325,Pop
318,Can You Love Me Tonight?,KAIRO,2022-05-25,124,64,73,-5,93,3:15,9,48,446,1453,Pop
319,Sex In Public,Menna,2022-04-08,112,76,74,-6,91,2:24,7,47,447,6557,Pop
320,Killer,Indy,2022-10-27,102,52,79,-5,56,3:01,10,47,448,7744,Pop
321,Swing!,Ellie Dixon,2022-10-07,115,74,71,-6,69,2:50,39,46,449,7019,Pop
322,Trophy,TAELA,2022-10-28,122,51,70,-6,26,2:41,10,47,202,7879,Pop
323,I Hate Cardio,Ellee Duke,2022-09-15,127,64,75,-5,88,3:30,5,46,450,8568,Pop
324,Old Her,YDE,2022-06-10,143,52,84,-9,96,3:02,16,46,451,4600,Pop
325,M&M's for Breakfast,Naïka,2022-09-30,112,77,73,-5,44,3:00,29,46,453,5468,Pop
326,Poison,Stevie Bill,2022-11-11,120,61,68,-7,47,2:04,7,46,203,8521,Pop
327,Basement Party,Sophie Cates,2022-11-11,101,62,72,-6,18,1:56,9,45,454,2261,Pop
328,In Bloom,Sofía Valdés,2022-05-13,93,56,64,-8,63,3:12,33,45,455,3592,Pop
329,Vibe,Lynnea M,2022-08-19,103,45,70,-7,19,2:34,44,44,456,7985,Pop
330,That's What Makes Me Love You,The Regrettes,2022-04-08,158,78,73,-5,76,2:36,35,44,457,6009,Pop
331,Used To,Lila Drew,2022-11-09,97,54,77,-6,55,3:19,19,44,458,5575,Pop
332,Penny,Chloe George,2022-11-02,73,70,37,-5,24,2:45,7,44,459,9325,Pop
333,Unstoppable,Sia,2016-10-21,174,78,47,-5,26,3:38,11,81,460,5692,Pop
334,Sunroof (feat. Thomas Rhett),Nicky Youre,2022-08-12,131,80,73,-4,75,2:43,28,54,1019,9621,Pop
335,I Wanna Dance With Somebody - Who Loves Me,Smith & Thell,2022-05-20,126,79,59,-6,51,3:24,4,60,461,1241,Pop
336,boy,The Killers,2022-08-05,128,87,63,-5,48,3:18,1,67,462,6679,Pop
337,One Night Left,Cheat Codes,2022-11-18,130,65,62,-5,36,3:27,20,58,204,3598,Pop
338,Love a Stranger,ROZES,2022-10-28,107,71,63,-5,37,2:55,1,57,463,7611,Pop
339,Good In Me,Andy Grammer,2022-11-11,97,59,57,-8,33,3:01,16,59,464,5668,Pop
340,Rock and A Hard Place,Bailey Zimmerman,2022-10-14,122,57,58,-7,39,3:28,58,57,1222,8466,Pop
341,Bad For Me (feat. Teddy Swims),Meghan Trainor,2022-06-24,88,57,68,-5,27,3:33,39,68,1020,5104,Pop
342,Good Day,Jake Scott,2022-10-07,85,49,77,-5,59,2:54,9,58,465,9887,Pop
343,IF YOU GO DOWN (I'M GOIN' DOWN TOO),Kelsea Ballerini,2022-09-23,144,86,68,-4,97,2:46,45,65,205,4530,Pop
344,Wonder Woman,John Legend,2022-09-09,148,48,63,-5,34,2:49,42,69,108,2040,Pop
345,Not Alone - from Devotion,Joe Jonas,2022-11-11,100,55,48,-8,9,4:11,38,66,466,7280,Pop
346,superhuman,Bishop Briggs,2022-10-21,171,56,45,-3,79,2:51,44,56,467,4534,Pop
347,Me,Forest Blakk,2022-10-28,100,66,75,-6,78,2:28,22,53,71,4443,Pop
348,High Heels,Flo Rida,2022-10-07,110,64,79,-6,85,2:35,8,66,468,9927,Pop
349,Be Alright,John K,2022-11-18,100,84,94,-4,78,2:36,14,46,206,5248,Pop
350,HEARTFIRST,Kelsea Ballerini,2022-04-08,120,86,66,-4,84,3:07,2,69,1223,7547,Pop
351,Carry It Well,Sam Fischer,2022-11-04,78,49,30,-7,22,3:35,49,62,207,6162,Pop
352,Big Energy,Latto,2021-09-24,106,81,94,-4,79,2:53,4,64,796,8371,Pop
353,I Remember,Forest Blakk,2022-10-07,140,54,64,-9,46,3:28,38,51,526,7858,Pop
354,Cold Heart - PNAU Remix,Elton John,2021-08-13,116,80,80,-6,94,3:23,3,86,797,667,Pop
355,Don't Let The Light Go Out,Panic! At The Disco,2022-08-19,118,59,49,-4,18,3:50,0,64,208,940,Pop
356,Hold My Hand,Lady Gaga,2022-05-03,148,62,52,-4,22,3:45,4,78,39,9495,Pop
357,Moneymaker,Fitz and The Tantrums,2022-09-27,168,82,68,-3,91,2:18,11,56,469,9805,Pop
358,Midnight,Rhys Lewis,2022-09-23,136,74,64,-7,45,3:48,10,57,470,7923,Pop
359,What My World Spins Around,Jordan Davis,2022-05-27,125,73,68,-6,67,3:07,11,78,209,560,Pop
360,Leave The Door Open,Bruno Mars,2021-11-11,148,62,59,-8,72,4:02,18,83,24,6219,Pop
361,Drunk (And I Don't Wanna Go Home),Elle King,2021-02-26,120,88,61,-4,63,4:06,1,73,471,681,Pop
362,Can't Help Falling in Love,Kacey Musgraves,2022-06-24,45,15,32,-17,23,2:48,95,55,472,507,Pop
363,Bigger Than The Whole Sky,Taylor Swift,2022-10-22,166,24,42,-12,7,3:39,83,86,555,1819,Pop
364,why didn't you call???,Saint Harison,2022-11-02,169,23,35,-9,31,3:17,95,55,473,4583,Pop
365,Venting to Strangers,EMELINE,2022-11-18,75,26,61,-9,19,2:32,93,48,1021,4707,Pop
366,Something To Do,Haley Joelle,2022-11-11,157,42,36,-9,57,3:13,84,55,109,5905,Pop
367,almost happy,elijah woods,2022-11-18,99,30,73,-10,48,2:18,76,45,474,9480,Pop
368,lovebomb,Nessa Barrett,2022-10-14,113,17,60,-16,16,3:09,75,69,1006,237,Pop
369,Remember - Acoustic,Becky Hill,2022-10-21,119,39,63,-9,59,2:59,79,58,386,1482,Pop
370,Too Fast,Sydney Rose,2022-11-11,122,49,75,-9,28,3:57,79,49,475,1455,Pop
371,Happier Than Ever,Billie Eilish,2021-07-30,81,23,33,-9,30,4:59,77,86,296,7535,Pop
372,Sparks,Coldplay,2000-07-10,103,27,37,-11,17,3:47,75,85,8,6765,Pop
373,august,Taylor Swift,2020-07-24,90,62,53,-9,40,4:22,54,84,634,9242,Pop
374,In The Stars,Benson Boone,2022-04-29,78,54,36,-6,30,3:36,34,84,799,7802,Pop
375,SLOW DANCING IN THE DARK,Joji,2018-10-26,89,48,52,-7,28,3:29,54,84,800,1837,Pop
376,favorite crime,Olivia Rodrigo,2021-05-21,173,27,37,-10,22,2:33,87,84,297,2113,Pop
377,Matilda,Harry Styles,2022-05-20,114,29,51,-10,39,4:06,90,84,548,4136,Pop
378,Easy On Me,Adele,2021-10-14,142,37,60,-8,13,3:45,58,83,40,6090,Pop
379,you broke me first,Tate McRae,2020-04-17,124,37,67,-9,8,2:49,79,83,215,4040,Pop
380,Heartbreak Anniversary,Giveon,2020-03-27,89,47,45,-9,54,3:18,52,83,110,4948,Pop
381,What A Time (feat. Niall Horan),Julia Michaels,2019-01-24,133,47,52,-6,39,2:53,66,81,1224,3266,Pop
382,Talking to the Moon,Bruno Mars,2010-10-05,146,59,50,-5,8,3:38,51,81,307,1764,Pop
383,Falling,Harry Styles,2019-12-13,110,27,57,-7,6,4:00,84,83,685,2207,Pop
384,Lose You To Love Me,Selena Gomez,2020-01-10,103,34,49,-9,10,3:26,56,81,1377,5796,Pop
385,Train Wreck,James Arthur,2016-10-28,77,49,31,-6,23,3:29,70,80,210,3481,Pop
386,Dancing On My Own,Calum Scott,2018-03-09,113,17,68,-9,23,4:20,84,80,477,1522,Pop
387,Fingers Crossed,Lauren Spencer Smith,2022-01-05,109,47,56,-7,44,2:55,62,80,72,2227,Pop
388,The 30th,Billie Eilish,2022-07-21,83,14,39,-14,21,3:36,93,79,505,8124,Pop
389,July,Noah Cyrus,2020-05-15,73,19,71,-9,32,2:36,87,79,387,4090,Pop
390,exile (feat. Bon Iver),Taylor Swift,2020-07-24,76,38,30,-8,15,4:46,78,79,714,5205,Pop
391,Family Line,Conan Gray,2022-06-24,154,40,33,-8,28,3:36,62,79,430,778,Pop
392,I Fall Apart,Post Malone,2016-12-09,144,54,56,-5,29,3:43,7,79,216,9702,Pop
393,Reckless,Madison Beer,2021-06-04,180,43,39,-7,26,3:23,81,78,1225,4832,Pop
394,It'll Be Okay,Shawn Mendes,2021-12-01,78,29,40,-12,7,3:43,62,78,25,6135,Pop
395,Love Is Gone - Acoustic,SLANDER,2019-11-13,140,15,54,-11,36,2:57,88,78,478,6727,Pop
396,Flowers,Lauren Spencer Smith,2022-04-14,66,45,68,-10,34,2:37,87,78,527,5427,Pop
397,Water Fountain,Alec Benjamin,2018-11-16,134,50,72,-6,55,3:39,39,78,111,8450,Pop
398,"1 step forward, 3 steps back",Olivia Rodrigo,2021-05-21,169,20,47,-13,42,2:44,94,78,506,2733,Pop
399,The Night We Met,Lord Huron,2015-04-07,87,37,55,-10,10,3:28,97,78,479,368,Pop
400,Let Somebody Go,Coldplay,2021-10-15,131,34,59,-9,16,4:02,19,77,253,352,Pop
401,die first,Nessa Barrett,2022-06-24,183,67,44,-7,44,2:57,7,76,1207,5275,Pop
402,I GUESS I'M IN LOVE,Clinton Kane,2021-08-20,77,34,42,-7,22,3:24,88,76,112,2590,Pop
403,you were good to me,Jeremy Zucker,2019-05-03,102,8,56,-15,21,3:39,91,76,801,135,Pop
404,Moral of the Story,Ashe,2019-02-14,120,41,57,-9,27,3:21,59,75,1226,4236,Pop
405,Remember That Night?,Sara Kays,2020-11-06,124,61,68,-11,55,3:47,59,75,480,5765,Pop
406,Birthday Cake,Dylan Conrique,2022-02-02,113,26,44,-9,15,3:25,96,74,528,1553,Pop
407,As the World Caves In,Sarah Cothran,2021-06-10,124,25,42,-7,25,2:42,44,74,211,3998,Pop
408,Liability,Lorde,2017-06-16,76,23,59,-11,38,2:52,92,74,212,4632,Pop
409,Strange,Celeste,2021-01-29,71,8,29,-10,11,4:16,93,73,481,6127,Pop
410,Narcissist,Lauren Spencer Smith,2022-07-29,114,49,58,-5,16,2:53,70,72,1022,1492,Pop
411,"I miss you, I’m sorry",Gracie Abrams,2020-07-14,110,46,45,-6,15,2:48,73,72,1023,9052,Pop
412,Hurtless,Dean Lewis,2022-03-31,163,56,37,-6,32,3:00,19,72,529,9063,Pop
413,Make It To Me,Sam Smith,2015-11-06,150,38,46,-9,23,2:43,63,72,308,6247,Pop
414,People Watching,Conan Gray,2021-07-15,126,59,53,-7,54,2:39,39,71,646,1612,Pop
415,While You're At It,Jessie Murph,2022-09-09,142,43,64,-7,14,2:07,30,71,1024,161,Pop
416,Peter Pan Was Right,Anson Seabra,2022-04-29,84,52,66,-8,24,3:12,22,71,41,8656,Pop
417,Visiting Hours,Ed Sheeran,2021-08-19,150,40,47,-7,26,3:36,77,71,168,8704,Pop
418,complex (demo),Katie Gregson-MacLeod,2022-08-26,95,17,38,-10,26,4:16,92,70,213,225,Pop
419,Oceans & Engines,NIKI,2022-07-08,142,31,40,-9,7,5:36,64,70,214,7868,Pop
420,Break My Heart Again,FINNEAS,2020-08-07,144,15,40,-14,49,3:58,91,70,217,9964,Pop
421,MEAN!,Madeline The Person,2022-04-29,175,42,50,-10,43,2:24,91,70,482,7479,Pop
422,feel like shit,Tate McRae,2021-11-11,145,38,51,-7,16,3:24,52,70,378,6271,Pop
423,Astronomy,Conan Gray,2021-05-07,145,34,47,-9,11,4:04,59,71,861,8505,Pop
424,"If I Don't Laugh, I'll Cry",Frawley,2022-05-06,81,60,67,-5,21,3:18,36,70,483,6511,Pop
425,drivers license - Spotify Singles,Lewis Capaldi,2022-09-21,127,23,54,-13,31,4:23,85,69,388,1492,Pop
426,this is what sadness feels like,JVKE,2022-09-23,141,32,48,-10,15,3:12,82,69,1025,3694,Pop
427,drunk text me,Lexi Jayde,2022-05-26,80,49,53,-7,23,3:33,29,69,802,2235,Pop
428,Love You From a Distance,Ashley Kutcher,2021-11-19,149,54,33,-9,63,3:24,56,69,484,2297,Pop
429,Someone Like You (feat. Joy Oladokun),Noah Kahan,2021-09-17,178,53,61,-7,37,3:07,47,68,1431,7262,Pop
430,I Would've,Jessie Murph,2022-05-20,150,26,60,-10,28,2:31,40,67,1432,2680,Pop
431,chaotic,Tate McRae,2022-03-25,81,38,41,-7,32,2:59,59,69,565,3643,Pop
432,not my job anymore,Thomas Day,2022-07-15,140,44,53,-7,11,3:08,53,67,113,8953,Pop
433,Back to Friends,Lauren Spencer Smith,2021-07-15,117,32,75,-10,22,3:36,82,67,1433,9499,Pop
434,Memory Lane,Haley Joelle,2022-01-13,120,10,49,-12,33,2:34,93,67,803,8191,Pop
435,Walked Through Hell,Anson Seabra,2020-11-20,82,40,51,-11,13,3:37,66,66,389,3669,Pop
436,would you love me now?,Joshua Bassett,2022-10-06,127,37,54,-7,32,3:26,79,66,1434,7672,Pop
437,broken,Jonah Kagen,2021-01-29,83,35,50,-12,24,3:15,53,66,1227,9632,Pop
438,Gone,Blake Rose,2020-02-07,139,55,32,-6,14,3:25,4,66,485,9650,Pop
439,Angry,Paravi,2022-10-14,120,55,68,-6,19,2:51,24,65,486,2299,Pop
440,never knew a heart could break itself,Zach Hood,2022-03-18,79,45,58,-7,46,2:35,47,65,1228,2663,Pop
441,when was it over? (feat. Sam Hunt),Sasha Alex Sloan,2021-04-23,130,45,63,-9,49,3:38,82,65,530,8883,Pop
442,Just Another Thing We Don't Talk About,Tom Odell,2022-10-28,144,17,36,-13,14,3:39,95,65,1229,3415,Pop
443,I Lost a Friend,FINNEAS,2019-10-04,169,21,45,-12,22,3:57,59,65,1230,1834,Pop
444,A Little Bit Yours,JP Saxe,2020-09-02,87,30,60,-9,31,3:46,74,65,114,943,Pop
445,Keep Your Head Up Princess,Anson Seabra,2021-10-12,85,14,69,-17,53,3:18,97,64,770,8478,Pop
446,I Burned LA Down,Noah Cyrus,2022-09-16,118,55,67,-9,17,3:15,14,65,771,8567,Pop
447,"the older you get, the less you cry",LANY,2021-11-05,75,70,55,-6,39,3:22,8,64,487,6607,Pop
448,i tried,Camylio,2022-03-11,140,47,57,-10,24,2:41,72,64,115,5411,Pop
449,Unfinished Business,NERIAH,2022-08-19,90,58,61,-6,27,3:29,19,64,1026,7114,Pop
450,Two Places at Once,Haley Joelle,2022-09-01,105,28,50,-10,24,3:19,79,64,1378,4178,Pop
451,Dumb Love,Mimi Webb,2021-06-11,77,42,57,-6,18,3:27,3,64,1379,5232,Pop
452,Yours,Conan Gray,2022-05-19,130,30,52,-9,17,3:25,85,64,1077,9820,Pop
453,Good Enough,Maisie Peters,2022-08-18,75,32,59,-7,26,3:41,82,63,1380,5867,Pop
454,Never Had a Chance,Katherine Li,2022-04-04,111,56,69,-5,50,2:26,64,64,1381,3551,Pop
455,Best Days,Alessia Cara,2021-09-24,78,32,52,-12,23,3:32,88,63,218,921,Pop
456,you'd never know,BLÜ EYES,2022-09-16,150,43,63,-10,17,3:05,15,63,1231,8238,Pop
457,Cry with you,Jeremy Zucker,2021-10-01,160,32,52,-10,39,3:37,49,63,1382,7482,Pop
458,Don't Tell My Mom,Reneé Rapp,2022-09-30,93,35,70,-9,26,3:09,64,63,531,9763,Pop
459,Fix It to Break It,Clinton Kane,2020-03-27,51,46,49,-9,35,3:19,85,63,804,3841,Pop
460,Block me out,Gracie Abrams,2022-04-08,128,53,64,-7,22,4:09,77,63,1435,3275,Pop
461,break my heart,Matt Hansen,2022-09-02,160,56,51,-6,34,2:58,54,63,219,384,Pop
462,trust issues,Jessica Baio,2022-09-30,161,45,59,-9,35,2:14,36,63,488,4022,Pop
463,i think i wanna text u,vaultboy,2022-01-14,77,42,45,-9,22,3:16,18,63,772,196,Pop
464,"life, i'm over you",Zevia,2022-02-11,79,32,50,-12,17,3:23,83,63,220,4899,Pop
465,Like All My Friends,Francis Karel,2022-03-31,106,40,53,-8,21,3:08,47,62,489,9008,Pop
466,In The Kitchen,Reneé Rapp,2022-07-22,114,29,46,-7,13,3:48,83,62,1027,4467,Pop
467,LET THE GRASS GROW,Ruel,2022-03-11,120,43,60,-8,29,2:56,55,62,1383,8733,Pop
468,better off without me,Matt Hansen,2022-03-04,150,47,62,-7,65,2:50,62,63,1232,3630,Pop
469,Always Love,Lauren Jauregui,2022-10-28,131,24,43,-8,16,3:21,90,62,490,323,Pop
470,Goodnight,Lennon Stella,2020-04-24,80,35,48,-10,10,2:57,60,62,491,4445,Pop
471,I Lost Myself In Loving You,Jamie Miller,2022-04-29,78,62,46,-5,42,3:21,61,62,221,2193,Pop
472,Older,Sasha Alex Sloan,2018-11-29,64,30,63,-10,17,3:05,73,62,1028,4781,Pop
473,amnesia,Camylio,2022-10-28,88,55,47,-9,50,2:53,57,61,805,3867,Pop
474,someone will love you better,Johnny Orlando,2022-04-22,84,42,51,-6,25,2:51,70,61,1234,7531,Pop
475,Can You Afford To Lose Me?,Holly Humberstone,2022-10-24,129,34,39,-11,28,4:03,83,61,492,6322,Pop
476,Forget I Exist,Sam MacPherson,2022-01-28,96,40,66,-9,27,2:53,49,61,493,7442,Pop
477,wish i loved you in the 90s,Tate McRae,2021-03-26,77,48,44,-9,38,2:57,87,60,756,6316,Pop
478,Young & Sad,Noah Cyrus,2020-05-15,142,43,62,-8,36,3:10,59,60,1134,9773,Pop
479,Fumbled the Bag,Jenna Raine,2022-09-02,174,50,58,-7,37,3:10,37,60,1235,8565,Pop
480,Why Am I Like This?,Orla Gartland,2019-02-08,90,42,63,-8,32,3:33,51,59,494,1157,Pop
481,As It Was - Spotify Singles,Sasha Alex Sloan,2022-08-24,136,17,53,-14,31,3:26,85,60,1436,4357,Pop
482,18,Anson Seabra,2022-09-30,130,46,65,-10,44,2:58,34,59,1135,7436,Pop
483,What I Put You Through,Conor Maynard,2021-11-12,139,29,50,-8,26,3:22,87,59,495,4548,Pop
484,i miss you (skin to skin),Dylan Conrique,2022-06-24,181,44,27,-5,18,3:23,66,59,1029,6040,Pop
485,london,Wrabel,2022-06-10,84,50,57,-8,22,4:26,59,59,496,1029,Pop
486,i wish u knew,vaultboy,2022-09-23,93,15,63,-9,26,3:13,83,59,1136,4643,Pop
487,The Hardest Part,Alexander 23,2022-07-15,162,43,50,-9,40,3:24,71,58,222,2488,Pop
488,Crying Over You,The Band CAMINO,2020-07-31,147,41,46,-8,16,2:59,68,58,497,260,Pop
489,Next Time,JESSIA,2022-03-25,135,30,58,-9,32,3:18,85,58,498,7358,Pop
490,Jungle,Fred again..,2022-06-29,134,73,67,-8,40,3:19,1,71,1236,6811,Pop
491,Ferrari,James Hype,2022-04-01,125,69,85,-8,69,3:07,1,87,499,4800,Pop
492,Cooped Up / Return Of The Mack,Post Malone,2022-10-21,95,84,73,-5,34,2:07,1,75,379,9887,Pop
493,Circo Loco,Drake,2022-11-04,104,61,73,-8,25,3:57,1,88,759,7586,Pop
494,One Kiss (with Dua Lipa),Calvin Harris,2018-04-06,124,86,79,-3,59,3:35,4,87,17,9393,Pop
495,Major Distribution,Drake,2022-11-04,131,55,91,-10,23,2:51,1,90,1007,2971,Pop
496,Blinding Lights,The Weeknd,2020-03-20,171,73,51,-6,33,3:20,0,90,309,4937,Pop
497,This Is What You Came For,Calvin Harris,2016-04-29,124,93,63,-3,47,3:42,20,81,298,7078,Pop
498,PUNTO 40,Rauw Alejandro,2022-09-22,107,83,87,-1,20,3:11,0,89,73,544,Pop
499,Belly Dancer,Imanbek,2022-02-18,122,80,85,-5,42,2:31,6,85,500,7282,Pop
500,Starboy,The Weeknd,2016-11-25,186,59,68,-7,49,3:50,14,89,604,1669,Pop
501,GATÚBELA,KAROL G,2022-08-26,93,86,63,-3,34,3:29,26,88,806,1475,Pop
502,Party,Bad Bunny,2022-05-06,97,80,83,-5,47,3:48,2,88,1030,3562,Pop
503,Remember,Becky Hill,2022-10-21,124,87,62,-3,53,2:41,9,61,773,8229,Pop
504,Watermelon Sugar,Harry Styles,2019-12-13,95,82,55,-4,56,2:54,12,88,837,5669,Pop
505,Latch,Disclosure,2013-06-03,122,74,73,-5,54,4:16,2,70,501,9349,Pop
506,Where Are You Now,Lost Frequencies,2021-07-30,121,64,67,-8,26,2:28,52,87,543,4147,Pop
507,The Hills,The Weeknd,2015-08-28,113,56,59,-7,14,4:02,7,86,905,2000,Pop
508,Bad Habits,Ed Sheeran,2021-10-29,126,89,81,-4,54,3:51,5,86,304,2842,Pop
509,Woman,Doja Cat,2021-06-25,108,76,82,-4,88,2:53,9,87,299,9423,Pop
510,good 4 u,Olivia Rodrigo,2021-05-21,167,66,56,-5,69,2:58,34,86,760,5691,Pop
511,DESPECHÁ,ROSALÍA,2022-09-09,130,62,91,-7,77,2:37,15,86,807,5820,Pop
512,Numb,Marshmello,2022-06-10,120,77,91,-5,63,2:36,12,85,9,8251,Pop
513,Shape of You,Ed Sheeran,2017-03-03,96,65,83,-3,93,3:54,58,85,452,4515,Pop
514,THATS WHAT I WANT,Lil Nas X,2021-09-17,88,85,74,-5,55,2:24,1,85,532,9318,Pop
515,The Nights,Avicii,2014-01-01,126,84,53,-5,65,2:57,2,85,42,5785,Pop
516,One Dance,Drake,2016-05-06,104,63,79,-6,37,2:54,1,85,1208,9211,Pop
517,Pepas,Farruko,2021-06-24,130,77,76,-4,44,4:47,1,84,544,5082,Pop
518,The Motto,Tiësto,2021-11-04,118,76,75,-5,46,2:45,3,84,254,673,Pop
519,Something Just Like This,The Chainsmokers,2017-04-07,103,64,62,-7,45,4:07,5,84,43,878,Pop
520,Adore You,Harry Styles,2019-12-13,99,77,68,-4,57,3:27,2,84,959,9396,Pop
