#,Title,Artist,Release,BPM,Energy,Dance,Loud,Valence,Length,Acoustic,Pop.,A.Sep,Rnd,Genre
550,GIRL LIKE ME,Black Eyed Peas,2020-11-02,124,49,97,-9,31,3:43,2,75,566,6130,Latin
551,Hecha Pa' Mi,Boza,2020-07-31,100,76,73,-5,83,3:06,36,74,331,1863,Latin
552,Relación - Remix,Sech,2020-09-04,172,77,79,-3,84,4:07,3,74,198,7125,Latin
553,KESI - Remix,Camilo,2021-07-14,123,82,87,-4,82,2:57,13,74,648,7874,Latin
554,BICHOTA,KAROL G,2020-10-23,164,67,86,-4,84,2:59,21,74,1081,8402,Latin
555,Del Mar,Ozuna,2020-09-04,110,64,76,-6,54,3:35,2,74,537,1410,Latin
556,Gogo Dance,El Alfa,2022-04-07,118,87,60,-5,71,2:53,12,74,288,3881,Latin
557,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,2020-07-24,168,69,57,-8,39,3:52,1,74,455,4951,Latin
558,Baila Conmigo (with Rauw Alejandro),Selena Gomez,2021-03-12,150,54,82,-7,66,3:06,2,74,332,3381,Latin
559,Entre Nosotros,Tiago PZK,2021-07-08,170,51,73,-6,79,3:12,49,74,1185,4555,Latin
560,Hola - Remix,Dalex,2019-11-01,182,67,66,-6,34,4:10,47,73,154,5138,Latin
561,MUSEO,Rauw Alejandro,2022-02-25,109,45,79,-7,32,4:15,76,73,954,5382,Latin
562,Girl,Myke Towers,2020-01-24,93,71,73,-5,69,3:06,3,73,446,9687,Latin
563,El Mismo Aire - con Pablo Alborán,Camilo,2020-06-10,145,49,48,-7,66,3:08,60,72,863,5997,Latin
564,Si Me Dices Que Sí,Reik,2020-02-18,184,63,58,-6,22,3:32,0,71,534,6732,Latin
565,Azul,J Balvin,2020-03-19,94,84,84,-2,65,3:26,8,71,539,7501,Latin
566,Mi Cuarto,Jerry Di,2020-04-03,97,53,85,-4,63,3:18,82,71,710,1819,Latin
567,De Vuelta Pa' La Vuelta,Daddy Yankee,2020-12-10,94,94,67,-4,75,3:52,43,71,991,383,Latin
568,Se Te Nota (with Guaynaa),Lele Pons,2020-09-02,103,69,91,-3,96,2:36,9,71,711,3288,Latin
569,Aloha,Maluma,2021-03-05,100,71,81,-6,79,4:02,53,70,805,3688,Latin
570,Diosa,Myke Towers,2020-01-24,105,75,80,-4,25,3:34,40,72,735,1830,Latin
571,2/Catorce,Rauw Alejandro,2021-02-14,84,46,54,-6,43,3:32,68,72,1074,2506,Latin
572,Pegao,Camilo,2022-05-19,90,50,81,-5,87,2:41,16,71,1082,8708,Latin
573,Me Gusta,Shakira,2020-01-13,92,70,78,-5,78,3:11,6,70,359,7499,Latin
574,Chica Ideal,Sebastian Yatra,2020-10-16,101,89,57,-4,71,3:03,8,70,721,9915,Latin
575,La Jeepeta - Remix,Nio Garcia,2020-04-24,176,72,82,-5,79,5:45,30,70,60,2456,Latin
576,Fiel - Remix,Wisin,2021-06-15,98,71,84,-5,57,5:50,40,70,617,6928,Latin
577,Ella No Es Tuya - Remix,Rochy RD,2021-02-03,97,61,59,-4,96,3:38,39,70,26,2293,Latin
578,Mal Acostumbrao - con Maria Becerra,Mau y Ricky,2021-09-02,98,52,86,-6,59,3:10,6,70,514,4894,Latin
579,Maldita Foto,TINI,2021-08-19,174,67,74,-4,93,3:10,15,70,2017,5275,Latin
580,Quiéreme Mientras Se Pueda,Manuel Turizo,2020-05-01,144,78,79,-4,81,3:12,45,70,528,9223,Latin
581,Reloj,Rauw Alejandro,2020-10-22,176,54,82,-3,62,3:52,18,69,1208,713,Latin
582,Vida de Rico,Camilo,2020-09-21,88,46,82,-5,95,3:07,17,69,1289,1081,Latin
583,Sal y Perrea,Sech,2021-04-15,90,90,79,-1,81,3:37,19,69,360,6454,Latin
584,Travesuras - Remix,Nio Garcia,2021-03-11,176,79,74,-5,47,5:24,5,68,447,7933,Latin
585,Mi Niña,Wisin,2020-09-23,100,82,82,-3,79,3:33,31,68,924,6950,Latin
586,Te Olvido,Manuel Turizo,2021-10-07,178,70,70,-5,61,3:31,24,68,722,1162,Latin
587,BEBÉ,Camilo,2020-11-25,130,72,86,-4,97,3:19,49,68,1510,6982,Latin
588,Jangueo,Alex Rose,2019-11-08,104,68,86,-4,72,4:20,25,68,333,6625,Latin
589,La Botella,Justin Quiles,2021-08-19,82,77,79,-3,83,3:46,32,68,547,2554,Latin
590,Borracho,Sech,2021-11-26,93,75,79,-4,70,3:40,57,68,535,8938,Latin
591,LOCATION,KAROL G,2021-02-12,116,76,77,-4,65,4:25,4,68,1290,2963,Latin
592,Bajo La Mesa,Morat,2020-05-22,91,62,72,-5,78,2:37,24,67,1100,1703,Latin
593,La Tóxica,Farruko,2020-07-24,92,70,66,-4,62,3:01,9,67,1624,3837,Latin
594,Muévelo,Nicky Jam,2020-01-08,188,81,59,-2,92,3:15,42,67,1291,5654,Latin
595,MAMACITA,Black Eyed Peas,2020-04-10,105,64,89,-7,43,4:09,19,67,1124,9485,Latin
596,Caramelo,Ozuna,2020-06-11,168,81,73,-4,70,3:38,5,66,613,2745,Latin
597,999 (with Camilo),Selena Gomez,2021-08-26,150,75,78,-5,79,3:44,11,65,1679,3192,Latin
598,#NAME?,Dalex,2020-04-20,176,50,66,-6,40,2:42,13,65,757,2137,Latin
599,Nada,Cali Y El Dandee,2020-08-14,174,81,68,-3,71,2:54,5,65,155,700,Latin
600,Mala Costumbre,Manuel Turizo,2021-01-07,96,77,82,-5,58,3:51,24,65,956,3158,Latin
601,Dejaría Todo,CNCO,2021-02-05,168,76,70,-4,84,3:09,14,65,334,9191,Latin
602,Otra Noche Sin Ti,J Balvin,2021-04-09,94,55,50,-8,44,3:49,8,65,644,7095,Latin
603,Carita de Inocente,Prince Royce,2020-02-07,130,69,57,-5,93,3:11,12,65,1793,7997,Latin
604,Ella,Boza,2021-04-16,90,59,85,-6,87,3:41,39,64,1680,555,Latin
605,Wow Wow (feat. Becky G),Maria Becerra,2021-08-26,176,68,74,-4,87,3:20,7,64,1471,6127,Latin
606,Sigues Con El - Remix,Arcangel,2020-04-10,176,69,75,-3,74,3:10,10,64,759,507,Latin
607,Reggaetonera,Anuel AA,2020-05-29,93,80,69,-4,52,3:32,48,64,432,9321,Latin
608,IMPOSIBLE - REMIX,Blessd,2021-05-13,84,66,83,-4,75,3:41,14,63,873,3432,Latin
609,PENDEJO,Enrique Iglesias,2021-09-17,98,67,89,-4,27,2:45,6,63,274,8730,Latin
610,No Bailes Sola,Danna Paola,2020-07-17,180,73,60,-4,62,3:01,21,63,1681,9579,Latin
611,Un Sueño,Los Angeles De Charly,2002-01-01,149,67,66,-4,74,3:45,5,72,106,7091,Latin
612,Llorar,Los Socios Del Ritmo,1999,172,59,78,-7,96,3:43,6,71,335,1383,Latin
613,El Listón De Tu Pelo,Los Ángeles Azules,1999-01-01,81,43,70,-8,77,3:36,31,71,20,518,Latin
614,Tiene Espinas El Rosal,Grupo Cañaveral De Humberto Pabón,1997-01-01,169,43,67,-11,79,3:58,3,69,80,1666,Latin
615,Tus Jefes No Me Quieren,Grupo Ensamble,2021-01-15,180,46,66,-12,97,3:46,18,69,336,8037,Latin
616,Todo Me Gusta De Ti,Aaron Y Su Grupo Ilusion,2000-01-01,181,51,64,-6,79,4:08,18,68,337,4192,Latin
617,Muchachita Consentida,Rayito Colombiano,1997-01-01,85,61,78,-6,93,3:32,29,68,218,313,Latin
618,Amor Regresa,Los Askis,2001-01-01,171,75,64,-4,77,3:33,48,67,219,8867,Latin
619,17 Años,Los Ángeles Azules,1999-01-01,91,48,74,-9,77,3:01,47,70,267,8187,Latin
620,Que Te Vaya Bien,Grupo Jalado,2017-09-07,94,71,82,-3,94,3:38,50,66,156,4319,Latin
621,No Me Llames Mas,Alcalde La Sonora,2018-11-27,180,68,65,-4,96,4:27,16,65,338,3143,Latin
622,Rumba Cha-Cha-Cha,Grupo Kual?,2006-06-12,97,57,83,-11,88,4:43,0,65,221,2635,Latin
623,Cumbia Buena,Grupo la Cumbia,2020-03-13,95,49,86,-6,97,3:34,12,65,712,1056,Latin
624,Vienes y Te Vas,Los Askis,2015,175,54,73,-8,93,3:48,12,65,1186,8913,Latin
625,Suavemente Amor,Los Yaguarú,2000-01-01,156,57,68,-5,87,3:55,53,65,107,192,Latin
626,20 Rosas,Los Ángeles Azules,1999-01-01,86,38,66,-8,79,3:15,30,66,481,8366,Latin
627,Guaracha Sabrosona,Alberto Pedraza,2002-11-27,90,50,89,-9,58,3:39,3,64,340,661,Latin
628,Donde Estaras,ICC,2016-12-01,90,68,74,-6,84,3:44,13,64,157,3947,Latin
629,Díganle,Karina,2010-01-01,164,67,56,-3,84,3:22,69,64,713,4007,Latin
630,Si No La Tengo,Diablos Locos,2010-06-01,80,63,68,-7,78,5:09,12,64,714,6328,Latin
631,El Final de Nuestra Historia,Grupo Quintanna,2020-05-01,92,79,68,-4,56,4:37,1,64,222,7781,Latin
632,Besar Tu Piel,Rayito Colombiano,1997-01-01,87,55,72,-6,81,3:25,56,63,1187,5167,Latin
633,Paloma Ajena,Claudio Morán,2010-04-01,200,68,66,-9,96,4:04,18,63,791,9568,Latin
634,Gritaría,Los Telez,2003-05-03,160,55,80,-7,88,3:45,16,63,341,9304,Latin
635,Nunca Es Suficiente,Los Ángeles Azules,2018-06-08,94,52,79,-5,78,4:26,40,66,649,4754,Latin
636,Amor De Tres,Aroma,2003-01-01,162,66,72,-5,66,3:08,29,63,342,3246,Latin
637,Como Decirte Adios,Los Yaguarú,1999-01-01,165,62,70,-5,78,3:28,39,63,567,3001,Latin
638,Echarme Al Olvido,Grupo Cañaveral De Humberto Pabón,1997-01-01,179,35,67,-13,58,4:41,7,62,515,324,Latin
639,El Baile de San Juan,Grupo La Chomba,2022-01-18,184,47,78,-11,95,4:14,8,62,792,7305,Latin
640,Corazón Solitario,Alberto Pedraza,2003-11-27,200,60,51,-7,87,4:04,12,60,1682,5021,Latin
641,En Mi Escritorio,Grupo Sensacíon Latina,1990-09-07,91,48,50,-9,66,4:29,30,60,793,7133,Latin
642,Entrega De Amor,Los Ángeles Azules,1993-01-01,86,55,65,-7,83,2:57,22,66,864,591,Latin
643,Las Amo a Las Dos,Cumbias Poblanas,2017-07-21,105,59,81,-7,84,4:50,12,60,343,8085,Latin
644,El Amor de la Nena,Grupo Que Nota,2017-01-11,100,89,83,-6,97,4:37,56,60,794,7512,Latin
645,La Muñequita Fea,Los Tepoz,2021-05-27,92,54,74,-8,84,4:28,10,59,223,5099,Latin
646,Agua De Vida,Grupo Perla Colombiana,1995-01-01,163,52,70,-10,89,3:35,21,59,344,3475,Latin
647,Vida No Te Vayas,Los Yaguarú,1999-01-01,80,75,81,-5,69,3:49,34,62,1125,6368,Latin
648,Quedate Con Él,Grupo Jalado,2017-09-07,94,66,86,-4,94,3:36,47,58,760,5094,Latin
649,Cumbia Francesa,Grupo Saya,2005,177,82,68,-6,97,3:41,29,58,345,9611,Latin
650,El Paso Del Gigante,Grupo Sonador,2005-04-26,88,72,82,-7,72,3:37,40,58,108,2556,Latin
651,El Verde De Tus Ojos - Remix,Los Yes Yes,2006-12-05,85,59,74,-5,80,5:16,45,58,224,2308,Latin
652,Conga Y Timbal,Los Yaguarú,1997-01-01,97,36,85,-14,91,3:40,39,60,1557,7236,Latin
653,El Angel Del Amor,Los Tepoz,2021-05-27,185,45,81,-8,98,3:57,25,58,1188,3672,Latin
654,Rumba Frenesi,Grupo Kual? Dinastia Pedraza,2019-01-25,184,70,56,-8,75,5:11,7,58,346,8359,Latin
655,Ángel Malvado,Raymix,2018-02-07,180,73,50,-6,66,5:05,3,57,43,4877,Latin
656,Cumbia En La Playa,Grupo Kual?,2010-04-01,92,86,58,-4,48,5:24,1,57,1189,9294,Latin
657,Dejame Pensar,Grupo Jalado,2017-06-26,94,72,81,-5,86,4:37,39,57,1472,1571,Latin
658,La Monjita Voladora - Cumbia Sonidera,Grupo Toca Recio,2013-07-24,94,59,92,-8,91,4:10,16,57,795,2559,Latin
659,Nunca Pense Llorar,Rossy War y Su Banda Kaliente,1996-11-25,105,71,85,-6,94,4:10,7,57,796,3376,Latin
660,Cumbia Yemaya,Sonideros de MEX USA,2021-07-04,93,83,88,-3,67,3:17,32,57,347,1412,Latin
661,Ámame,Los Llayras,2010-07-01,77,60,71,-7,80,3:58,35,57,225,4894,Latin
662,Estupido,Los Papis RA7,2021-10-06,206,67,60,-5,89,4:59,25,56,797,6770,Latin
663,Alma De Acero,Los Yaguarú,2000-01-01,181,60,71,-7,92,3:55,11,56,2018,4469,Latin
664,Enbrujo De Cumbia,Bohio,2005-02-01,96,54,66,-8,77,3:20,8,56,798,766,Latin
665,Que calor,Pibes Chorros,2003-04-08,84,79,85,-2,87,3:45,16,56,799,4006,Latin
666,Soy Maraquero,Kual,2010-01-04,174,82,67,-9,86,5:01,9,56,800,1391,Latin
667,El Reo Ausente,Nery Pedraza,2016-06-01,99,61,82,-6,82,5:52,30,56,801,7216,Latin
668,Cumbia Del Chinito,Super Grupo Colombia,1998-01-06,99,41,80,-11,97,4:13,10,56,348,6070,Latin
669,Soy Soltero,El Dipy,2011-08-03,139,52,90,-4,89,3:37,6,55,802,8602,Latin
670,El Afilador,Grupo Carabo,2000-01-01,170,66,73,-6,90,3:36,12,55,803,7325,Latin
671,Desvelo,C-Kan,2022-06-03,90,79,74,-6,95,3:31,15,54,804,5316,Latin
672,Cosas Bonitas,Grupo Maravilla,2004-11-02,91,58,70,-11,48,4:15,10,54,816,1906,Latin
673,Corazón Adolorido,Los Llayras,1997-01-01,182,72,56,-8,91,3:50,16,54,1190,7441,Latin
674,Todo Lo Encuentro En Ti,Super Lamas,2019-05-31,89,83,65,-5,79,3:24,11,54,227,7455,Latin
675,El Llanto de los Luceros - El Llanto de los Sapos,Grupo Mijez,2016-09-12,180,65,73,-4,90,3:49,19,54,817,8190,Latin
676,Te Vas,Grupo Quintanna,2020-05-01,91,78,66,-4,56,4:05,2,54,1191,1910,Latin
677,Me Volví A Acordar De Ti,Los Angeles De Charly,2010-01-01,146,58,67,-5,78,3:55,13,54,568,6727,Latin
678,La Danza de los Mirlos (Cumbia de los Pajaritos),Los Mirlos,2014-12-08,91,53,81,-11,95,2:50,35,54,819,2851,Latin
679,Nuestra Historia Termino,ICC,2021-03-05,96,85,66,-5,78,3:54,7,54,761,3348,Latin
680,No Me Engañes Nunca,Mexikolombia,2020-12-11,182,65,71,-5,94,3:54,26,54,349,8540,Latin
681,Me Enamoré de una Sonidera,Grupo Ensamble,2021-01-15,180,52,51,-10,96,3:53,23,53,1683,3885,Latin
682,Palabras No,Grupo Quintanna,2020-08-03,95,63,68,-4,72,4:09,0,54,1894,4326,Latin
683,Inténtalo Tú,Los Telez,2007-01-04,154,65,74,-5,82,3:32,9,53,1684,9112,Latin
684,Todo Lo Encuentro En Ti,Super Lamas,2019-09-06,170,83,68,-7,95,4:13,29,53,1192,737,Latin
685,Hay El Amor,Yulios Kumbia,2020-03-18,94,69,76,-5,89,3:04,21,53,820,8094,Latin
686,Amor Carnal,Grupo Karo's,2006-06-12,170,43,65,-14,79,3:57,0,53,821,1477,Latin
687,Por Un Rato,Aroma,2003-01-01,165,48,72,-6,76,2:57,41,53,1685,2249,Latin
688,El Fantasma del Amor,Grupo Ternura Dinastia Toxqui,2021-03-18,91,90,77,-1,88,4:13,27,53,350,7578,Latin
689,Dile,ICC,2016-12-01,180,74,60,-6,87,4:05,4,52,1473,294,Latin
690,Tú Eres La Razón - Electrocumbia Remake,Raymix,2019-03-29,188,81,67,-4,97,3:15,27,52,366,4442,Latin
691,Aléjate de Mi,Mexikolombia,2018-06-29,91,80,66,-4,94,3:17,11,52,1686,1125,Latin
692,Embrujo de Cumbia,Pepe Gomez Jr. y su Grupo Union 82,2018-03-16,95,51,77,-6,91,3:20,34,52,351,6700,Latin
693,Sensacion Latina,Yucateco,2022-04-10,125,61,62,-11,87,2:45,13,51,822,2519,Latin
694,Abandonado,Efrén David,2016-10-10,80,21,80,-14,64,4:32,2,51,823,8617,Latin
695,Lagrimas de Escarcha,Tiberio Y Sus Gatos Negros,1999-11-01,120,59,82,-6,97,3:45,36,51,352,2451,Latin
696,Donde Estas?,Alcalde La Sonora,2021-01-22,184,60,56,-7,64,4:50,25,51,1687,1713,Latin
697,Cañita Cañaveral,Grupo Saya,2013-11-13,82,77,69,-4,93,3:16,67,51,1688,6691,Latin
698,El Viejo Panzón,Grupo G,2015-09-29,95,88,84,-4,91,3:15,4,51,158,4113,Latin
699,Traicion Y Olvido,Grupo Cañaveral De Humberto Pabón,2002-01-01,174,42,70,-15,79,4:01,16,51,874,6629,Latin
700,Muñeca Esquiva,Los Dinamiteros de Colombia,2010-11-01,96,56,80,-9,88,3:27,74,50,353,556,Latin
701,Pa' La Paloma,Alquimia La Sonora Del XXI,2001-05-28,172,87,77,-4,66,6:07,47,50,824,3200,Latin
702,Lucerito,Chucho Ponce Los Daddys de Chinantla,2014-08-22,182,89,54,-3,95,5:23,14,50,228,7413,Latin
703,Me Vas A Recordar,Los Angeles De Charly,2010-01-01,155,61,60,-5,76,3:01,14,50,1126,830,Latin
704,Noches Oscuras,Grupo Yeah!,2019-06-16,184,68,64,-5,74,5:51,31,50,825,4464,Latin
705,Ven a Mi,Grupo Kachimba,2017-11-13,105,75,78,-7,63,5:27,1,50,830,1323,Latin
706,Antes,ICC,2022-06-03,88,76,73,-6,57,3:58,26,49,1973,6315,Latin
707,Negrita,Los Yes Yes,2006-12-05,180,62,60,-7,87,4:07,23,50,1197,2506,Latin
708,La Princesa Talibana,Grupo G,2017-04-23,85,53,82,-8,73,3:18,36,50,762,7522,Latin
709,¡Ay! El Amor,Los Askis,2005-01-01,159,47,65,-8,87,3:31,17,50,1895,3783,Latin
710,La Cumbia Señal,La Nueva Orquesta Sonidera,2020-12-01,94,71,78,-3,91,6:16,7,49,831,3490,Latin
711,Espacial,Raymix,2021-04-29,170,70,78,-5,74,3:35,17,49,618,637,Latin
712,Mi Corazon Es un Vagabundo,Chucho Ponce Los Daddys de Chinantla,2014-08-22,180,81,47,-4,90,3:56,1,50,1198,4836,Latin
713,Cuando Volveras,Cumbias Poblanas,2017-07-21,157,77,58,-5,96,5:25,12,49,1689,6753,Latin
714,Eres,Los Extraños,2001-01-01,85,48,69,-9,71,3:23,52,48,832,2700,Latin
715,Te Vas Con El o Te Vas Conmigo,Los Tepoz,2021-11-19,184,55,71,-7,95,4:32,3,48,1896,1812,Latin
716,Cumbia Barulera,Los Dinamiteros de Colombia,2004-01-10,95,75,75,-8,94,3:00,3,48,1690,4293,Latin
717,El Ritmo Mamalon,Grupo Jalado,2021-12-05,97,81,94,-1,42,3:13,19,47,1974,5610,Latin
718,Arpas Weperas,Sonideros de MEX USA,2018-09-14,180,93,80,-2,69,2:57,45,47,1691,1083,Latin
719,La Inconforme,Grupo G,2017-04-23,95,67,89,-7,61,3:13,14,47,1474,5198,Latin
720,No Mientas Mas,Grupo Cañaveral De Humberto Pabón,2002-01-01,179,42,49,-15,84,3:55,34,47,1300,3625,Latin
721,Amor Tóxico,Grupo K-L,2019-09-27,92,79,71,-3,96,4:21,38,47,833,6047,Latin
722,Melina,Grupo Perla Colombiana,1996-10-15,156,43,63,-12,93,3:10,22,47,1692,7181,Latin
723,Si Te Hubieras Quedado,Grupo la Ley Siete de Enrike Fortunato,2021-11-20,91,52,80,-9,60,4:39,20,47,834,8586,Latin
724,Dos en Uno,Grupo Macao de Alex y Jhonny,2006-09-02,180,77,61,-2,90,5:14,21,46,354,8827,Latin
725,Tu y yo,Grupo Konfusion,2020-03-28,181,58,60,-5,89,4:31,7,46,836,2524,Latin
726,Un Poblano en New York,Los Yes Yes,2019-10-11,184,80,60,-6,79,3:09,10,45,1897,5926,Latin
727,Pobre Corazon,Chucho Ponce Los Daddys de Chinantla,2014-08-22,89,85,62,-3,90,4:08,7,45,1898,759,Latin
728,Acariciame,Del Recuerdo,2021-06-05,89,51,79,-5,88,3:22,61,44,837,9980,Latin
729,Solo una Noche,El Grupo De Mayor Impacto Apasionadoz,2022-05-30,97,74,72,-3,70,3:47,42,43,839,1789,Latin
730,Cumbia de las Flores,Super Grupo Colombia,2014-11-20,82,50,65,-7,65,3:22,14,43,1693,7466,Latin
731,El Piropo,Grupo Los Kiero de Edgar Zacary,2018-03-01,95,78,75,-6,84,3:49,4,43,355,3180,Latin
732,Que Lastima,Grupo Cañaveral De Humberto Pabón,2002-01-01,164,39,67,-11,85,3:51,36,42,1625,5673,Latin
733,Fue En Diciembre,Arturo Jaimes Y Los Cantantes,2000-01-01,83,59,79,-9,83,3:32,50,42,840,454,Latin
734,Reyna de Mi Vida,Grupo Macao de Alex y Jhonny,2018-01-06,179,72,53,-4,89,3:55,11,42,1694,8815,Latin
735,Supernova,Raymix,2022-05-20,91,81,83,-4,87,2:56,9,42,925,1146,Latin
736,Jugaste y Sufrí,Eslabon Armado,2020-12-18,200,50,39,-8,34,4:35,63,80,569,1899,Latin
737,Mi Soledad,Conexión Divina,2022-11-11,140,36,46,-6,37,3:40,41,44,356,2632,Latin
738,Botella Tras Botella,Gera MX,2021-04-23,107,55,73,-5,69,3:17,66,79,841,9477,Latin
739,Me Dejaste en Cero,Omar Rodriguez,2022-11-11,150,59,64,-5,32,3:21,38,44,842,9775,Latin
740,Ella,Junior H,2019-10-31,185,73,48,-4,66,4:19,36,77,1087,8246,Latin
741,Contigo,Tania Dominguez,2022-10-14,125,74,77,-5,59,3:34,27,41,843,7807,Latin
742,Ganas de Amarte,Grupo Nueva Liga,2022-10-07,174,40,51,-11,41,3:24,81,42,844,8129,Latin
743,Por Ti,Alfredo Manzo,2022-10-14,128,46,54,-10,75,2:14,76,38,845,3582,Latin
744,Mi Corazón Lloro,Jonatan Fuentes,2022-10-04,97,50,63,-11,56,2:53,49,38,846,9588,Latin
745,Febrero Sin Ti,Sebastián Núñez,2022-02-17,170,51,51,-11,30,4:17,20,36,847,6546,Latin
746,Arreglate Mami (Descuidada),LDNE,2022-01-28,180,77,57,-7,67,3:33,62,39,159,2534,Latin
747,Quien Soy Yo?,Los Disidentes,2022-10-14,80,32,75,-11,83,2:28,60,35,848,6222,Latin
748,Está Dañada,Ivan Cornejo,2021-08-20,160,56,41,-9,17,3:34,38,76,875,3953,Latin
749,Ya Acabo,Marca MP,2021-02-19,133,33,67,-7,67,3:09,70,76,448,9321,Latin
750,Adiós Amor,Christian Nodal,2017-08-25,178,43,43,-6,72,3:19,17,76,449,7345,Latin
751,Tu - Live,Carin Leon,2020-05-22,144,48,67,-7,90,4:06,38,74,1101,6097,Latin
752,Soy El Unico,Yahritza Y Su Esencia,2022-07-13,84,45,71,-4,63,3:34,45,74,1199,5457,Latin
753,Mirarte Preciosa (Capitulo 1),Angel Perez,2022-09-30,175,39,45,-10,51,2:29,26,36,160,5873,Latin
754,Traicion,Jason Nunez,2022-07-22,96,70,72,-5,44,2:24,11,35,849,7836,Latin
755,Odio,Conexión Divina,2022-09-08,105,61,78,-4,40,2:34,25,54,1696,7981,Latin
756,Amor Fugaz,Los Del Limit,2021-05-28,140,41,59,-9,53,2:55,19,74,109,2205,Latin
757,SI SUPIERAS,Eslabon Armado,2022-05-06,97,77,64,-4,55,3:48,21,72,1127,6755,Latin
758,Ojitos de Miel,T3R Elemento,2020-10-30,189,45,47,-9,60,3:59,71,72,369,1991,Latin
759,No Me Quise Ir,Ivan Cornejo,2022-06-02,85,46,34,-12,19,3:30,1,70,1301,9944,Latin
760,Esta Noche,Yahritza Y Su Esencia,2022-07-13,148,76,70,-5,62,3:10,47,69,1899,7230,Latin
761,Descansando,Fuerza Regida,2021-10-22,92,72,51,-4,93,3:45,30,69,1447,9240,Latin
762,Recuerda,Marca MP,2020-07-03,181,21,43,-12,44,2:30,88,69,737,8034,Latin
763,Adueñarme,Nivel Codiciado,2020-02-28,83,52,72,-7,60,3:04,31,69,161,3625,Latin
764,Regresa Mami,Eslabon Armado,2021-06-25,122,27,57,-12,75,3:35,53,72,1558,8526,Latin
765,Te Metiste,Ariel Camacho y Los Plebes Del Rancho,2014-09-23,152,44,71,-5,81,3:29,66,68,370,2054,Latin
766,Fíjate Que Sí,Edwin Luna y La Trakalosa de Monterrey,2019,115,43,51,-4,60,3:25,38,67,371,9225,Latin
767,Siempre Te Voy A Querer,Calibre 50,2016-09-23,130,45,78,-4,61,3:54,58,67,1200,8191,Latin
768,Me Hiciste un Loco,Ivan Cornejo,2022-06-02,158,46,44,-11,26,3:27,62,70,1626,8359,Latin
769,Labios Rojos,LDNE,2020-04-10,177,73,49,-3,90,4:01,70,67,763,9586,Latin
770,La Vi Llorar,Junior H,2020-09-02,140,29,47,-8,24,4:45,77,67,1346,5288,Latin
771,Piel de Seda,Esteban Gabriel,2019-10-25,126,41,73,-10,22,2:47,60,66,372,7378,Latin
772,VETE A LA FREGADA,Eslabon Armado,2022-05-06,90,70,35,-5,46,2:46,8,71,2019,7799,Latin
773,Mil Gracias Por Existir,Marca MP,2020-03-06,131,26,55,-7,86,3:46,74,66,1102,7802,Latin
774,No Eres La Oficial,David Santos,2020-07-31,127,73,60,-7,71,3:20,35,66,850,8228,Latin
775,Está Noche,Nivel Codiciado,2021-10-15,98,75,65,-8,72,2:04,35,65,764,3264,Latin
776,Te Extraño,Ovi,2020-10-02,124,63,75,-5,67,3:25,68,65,81,1985,Latin
777,Estás en Mí Pasado,Ivan Cornejo,2021-08-20,101,49,68,-9,36,3:58,4,68,2059,5667,Latin
778,El Dueño De Tu Amor,DannyLux,2021-01-15,103,28,51,-13,60,3:45,76,65,110,6453,Latin
779,Por Enamorarme,Los Plebes del Rancho de Ariel Camacho,2018-08-11,157,62,60,-4,83,2:56,67,64,373,9404,Latin
780,Y Cambió Mi Suerte,Virlan Garcia,2016-02-24,144,40,59,-5,74,3:06,78,64,229,8491,Latin
781,Me Consume,Junior H,2021-02-12,91,50,34,-12,48,4:21,7,64,1596,9029,Latin
782,¿Por Que Me Enamoré?,Ulices Chaidez,2016-10-21,146,47,66,-7,80,3:25,84,64,230,9743,Latin
783,Mi Despedida,Los Del Limit,2022-01-28,110,49,53,-9,36,3:16,44,63,570,1160,Latin
784,Te Vas A Recordar,Erick B,2021-09-17,106,46,79,-13,47,2:35,12,63,231,4667,Latin
785,Dame Un Segundo,Nivel Codiciado,2020-12-30,180,71,54,-7,58,2:34,49,64,1475,6026,Latin
786,Me Estoy Enamorando - en Vivo,Marca MP,2020-11-26,156,41,67,-8,91,2:54,67,63,1448,7383,Latin
787,Pa Que Te Duela,Junior H,2022-02-11,102,78,71,-3,50,3:53,2,63,1841,2060,Latin
788,Tristeza Y Traicion,DannyLux,2021-04-29,62,76,52,-9,85,3:39,14,63,571,3509,Latin
789,Te Regalo,Ulices Chaidez,2016-10-21,137,44,69,-7,70,3:15,80,63,1201,7809,Latin
790,Reina de mi Corazón,Jesus Dimas,2021-06-03,125,41,90,-8,88,3:34,47,61,851,3534,Latin
791,Amor,Alta Elegancia,2021-08-27,100,48,61,-9,44,4:41,39,60,852,7021,Latin
792,Las Razones,Los Del Limit,2021-05-28,172,60,44,-9,48,4:09,51,62,1128,7523,Latin
793,Enamorado,Los Aptos,2021-03-14,118,22,49,-17,10,4:05,37,60,374,8542,Latin
794,Perfecta En Mis Ojos,Angel Perez,2020-08-21,100,18,65,-20,85,2:46,91,59,765,4851,Latin
795,Quiero Llorar y No Puedo,Jovanny Cadena Y Su Estilo Privado,2019-03-29,207,57,55,-5,75,3:44,73,59,376,8572,Latin
796,Te Encontré,Ulices Chaidez,2021-02-11,138,69,70,-1,54,3:17,67,62,1900,4942,Latin
797,Lluvia En Tus Pestañas,Virlan Garcia,2018-10-19,136,63,73,-6,84,2:55,68,59,1202,544,Latin
