#,Title,Artist,Release,BPM,Energy,Dance,Loud,Valence,Length,Acoustic,Pop.,A.Sep,Rnd,Genre
239,Narcos,Migos,2018-01-26,125,59,94,-7,24,4:15,1,72,878,7295,Hip Hop
240,Taste (feat. Offset),Tyga,2018-05-16,98,56,88,-7,34,3:53,2,72,21,2328,Hip Hop
241,Look Back at It,A Boogie Wit da Hoodie,2018-12-21,96,59,79,-5,54,2:59,41,73,976,8153,Hip Hop
242,X (feat. Future),21 Savage,2016-07-15,149,41,84,-10,11,4:19,37,72,507,3664,Hip Hop
243,First Day Out,Tee Grizzley,2017-04-07,98,71,59,-6,38,4:15,17,72,51,7408,Hip Hop
244,Poetic Justice,Kendrick Lamar,2012,136,57,78,-10,65,5:00,16,72,292,2249,Hip Hop
245,High Fashion (feat. Mustard),Roddy Ricch,2019-12-06,98,50,83,-8,51,3:40,27,72,584,8492,Hip Hop
246,Tunnel Vision,Kodak Black,2017-03-31,172,49,50,-8,23,4:28,6,72,540,6821,Hip Hop
247,Top Off,Gunna,2018-02-02,146,40,91,-11,38,3:17,1,71,134,8923,Hip Hop
248,Welcome To The Party,Pop Smoke,2019-07-26,143,72,64,-6,23,3:35,1,71,297,4501,Hip Hop
249,Mercy,Kanye West,2012-01-01,140,50,56,-9,43,5:29,7,71,6,1870,Hip Hop
250,ELEMENT.,Kendrick Lamar,2017-04-14,190,71,75,-5,48,3:29,20,71,376,5924,Hip Hop
251,Slippery (feat. Gucci Mane),Migos,2017-01-27,142,68,92,-6,75,5:04,31,71,1096,2771,Hip Hop
252,I Get the Bag (feat. Migos),Gucci Mane,2017-10-13,140,63,89,-5,43,3:53,2,71,391,8707,Hip Hop
253,Juicy,Doja Cat,2019-11-07,170,65,79,-3,48,3:23,10,71,508,5142,Hip Hop
254,6 Foot 7 Foot,Lil Wayne,2011-08-29,79,75,36,-5,61,4:09,0,71,10,2385,Hip Hop
255,Suge,DaBaby,2019-03-01,75,66,88,-6,84,2:43,6,70,175,6438,Hip Hop
256,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,2018-10-05,132,69,75,-5,89,3:15,7,70,486,2536,Hip Hop
257,Lord Pretty Flacko Jodye 2 (LPFJ2),A$AP Rocky,2015-05-26,208,72,49,-6,5,2:07,1,70,509,5575,Hip Hop
258,151 Rum,JID,2018-11-26,130,87,76,-4,67,2:37,16,70,22,1791,Hip Hop
259,No Limit,G-Eazy,2017-12-15,176,77,84,-4,41,4:05,1,70,462,9888,Hip Hop
260,pick up the phone,Young Thug,2016-09-16,137,74,71,-4,43,4:12,11,70,85,4691,Hip Hop
261,Calling My Spirit,Kodak Black,2018-12-14,120,37,91,-10,74,2:32,10,70,664,3134,Hip Hop
262,Panda,Desiigner,2016-06-26,145,77,58,-5,24,4:07,3,69,135,1499,Hip Hop
263,VIBEZ,DaBaby,2019-09-27,154,65,77,-3,78,2:25,11,69,325,3566,Hip Hop
264,It's A Vibe,2 Chainz,2017-06-16,73,50,82,-7,53,3:30,3,68,225,1528,Hip Hop
265,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",A$AP Ferg,2013-08-19,130,73,84,-5,28,4:44,2,68,1107,1233,Hip Hop
266,Outside Today,YoungBoy Never Broke Again,2018-06-29,134,67,85,-5,6,2:09,14,68,23,9744,Hip Hop
267,Who Do You Love?,YG,2014-03-18,193,41,68,-10,16,3:54,3,67,24,2374,Hip Hop
268,Tiimmy Turner,Desiigner,2016-07-22,123,73,60,-3,30,4:00,17,67,788,9663,Hip Hop
269,Die Young,Roddy Ricch,2018-11-02,160,66,69,-6,37,2:38,22,67,733,1530,Hip Hop
270,Hot (feat. Gunna),Young Thug,2019-08-16,112,65,86,-8,56,3:13,6,70,510,2124,Hip Hop
271,Who Dat Boy (feat. A$AP Rocky),"Tyler, The Creator",2017-07-21,115,49,71,-10,14,3:25,34,67,226,4240,Hip Hop
272,Ball For Me (feat. Nicki Minaj),Post Malone,2018-04-27,134,55,80,-4,54,3:26,51,67,490,1943,Hip Hop
273,Broccoli,DRAM,2016-04-06,146,53,89,-7,71,3:45,24,67,463,8084,Hip Hop
274,Uproar,Lil Wayne,2018-09-28,99,87,74,-2,88,3:14,6,67,209,9240,Hip Hop
275,100 Shots,Young Dolph,2017-04-01,134,67,80,-5,15,4:25,14,67,789,1383,Hip Hop
276,BLEACH,BROCKHAMPTON,2017-12-15,156,66,60,-6,72,4:33,46,67,52,5875,Hip Hop
277,The London (feat. J. Cole & Travis Scott),Young Thug,2019-05-23,98,59,80,-7,18,3:20,2,68,987,1598,Hip Hop
278,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,2017-12-05,181,82,28,-3,25,4:16,17,67,491,7193,Hip Hop
279,Act Up,City Girls,2018-11-16,97,64,94,-5,31,2:38,2,67,1108,8421,Hip Hop
280,Lifestyle,Rich Gang,2014-06-05,88,67,55,-5,47,4:30,2,66,464,4752,Hip Hop
281,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,2018-08-03,204,35,75,-8,11,3:57,1,66,298,8691,Hip Hop
282,Oh Okay (feat. Young Thug & Lil Baby),Gunna,2018-02-02,140,52,89,-9,73,3:19,37,66,790,7149,Hip Hop
283,Do What I Want,Lil Uzi Vert,2016-08-10,140,70,68,-6,40,2:55,11,65,1053,8773,Hip Hop
284,Bartier Cardi (feat. 21 Savage),Cardi B,2018-04-06,138,52,91,-8,11,3:44,0,65,791,6416,Hip Hop
285,Broke Boys,Drake,2022-11-04,120,53,64,-7,11,3:45,1,86,487,927,Hip Hop
286,Similar,Money Man,2022-10-27,150,45,89,-12,38,1:52,5,57,511,4898,Hip Hop
287,Pop Out (feat. Nardo Wick),Lil Baby,2022-10-14,158,58,47,-7,28,3:15,0,77,568,7684,Hip Hop
288,Motion,Rich The Kid,2022-11-14,84,46,86,-8,34,2:07,7,54,465,8999,Hip Hop
289,Rich Spirit,Kendrick Lamar,2022-05-13,96,42,85,-9,46,3:22,43,78,456,5529,Hip Hop
290,Be Careful (feat. Finesse2Tymes),Juicy J,2022-11-15,126,73,91,-5,82,2:59,5,49,466,4319,Hip Hop
291,Yes I Do,French Montana,2022-11-11,130,64,78,-6,63,2:04,27,57,512,4722,Hip Hop
292,BackOutsideBoyz,Drake,2022-11-04,142,43,85,-8,40,2:33,4,87,547,6071,Hip Hop
293,Big Burna,Kid Ink,2022-11-18,129,67,62,-8,85,2:43,0,57,136,9223,Hip Hop
294,Creme Brulee,Cochise,2022-11-11,154,67,77,-8,44,1:52,1,59,227,4030,Hip Hop
295,Ballin,A Boogie Wit da Hoodie,2022-11-03,145,81,75,-5,90,2:56,44,71,1170,2419,Hip Hop
296,300 Blackout,Kodak Black,2022-10-28,168,74,67,-7,40,2:46,2,73,811,3385,Hip Hop
297,See Bout It (feat. Mustard),Quavo,2022-10-07,101,68,55,-5,42,3:01,13,67,626,2914,Hip Hop
298,WAITRESS,DaBaby,2022-08-12,146,73,83,-5,25,2:12,0,67,439,9739,Hip Hop
299,"Talk To Me Nice (Feat. Meek Mill, Moneybagg Yo & Blxst)",The Game,2022-08-12,137,68,90,-5,50,3:45,4,64,25,5139,Hip Hop
300,Glitches (feat. G Herbo),SleazyWorld Go,2022-10-28,146,59,72,-6,33,1:59,4,59,588,5810,Hip Hop
301,Aston Martin Truck,Roddy Ricch,2022-10-21,154,55,75,-6,58,3:00,19,76,876,3027,Hip Hop
302,Never Sleep (with Lil Baby feat. Travis Scott),NAV,2022-07-29,140,65,82,-6,50,3:06,1,75,86,273,Hip Hop
303,Dead Shot (with Lil Uzi Vert),NAV,2022-09-09,151,65,83,-5,36,3:01,4,66,513,7995,Hip Hop
304,Dah Dah DahDah,Nardo Wick,2022-07-22,168,37,66,-10,35,2:32,15,79,792,6891,Hip Hop
305,Heyy,Lil Baby,2022-10-10,88,67,49,-5,16,3:13,0,71,649,4296,Hip Hop
306,Too Much (feat. Moneybagg Yo),Freddie Gibbs,2022-09-02,115,70,80,-7,41,3:09,21,67,13,3525,Hip Hop
307,Jimmy Cooks (feat. 21 Savage),Drake,2022-06-17,166,67,53,-5,37,3:38,0,90,608,6481,Hip Hop
308,9 Lives (feat. Polo G & NLE Choppa),DDG,2022-09-30,160,53,58,-9,80,3:48,10,69,392,9896,Hip Hop
309,Can't Stop Won't Stop (feat. Kodak Black),King Combs,2022-07-22,97,81,91,-4,81,2:38,18,70,467,6802,Hip Hop
310,Fenty,French Montana,2022-10-21,127,62,81,-7,49,2:55,7,65,988,597,Hip Hop
311,Bikini Bottom,Ice Spice,2022-10-27,162,60,74,-6,58,1:47,21,60,1288,8909,Hip Hop
312,Put The Minks Down (feat. 42 Dugg),Jeezy,2022-10-21,99,81,79,-5,59,1:57,1,64,14,7591,Hip Hop
313,Never Hating (feat. Young Thug),Lil Baby,2022-10-14,103,50,88,-8,34,2:41,0,77,731,9610,Hip Hop
314,2 Step - From the new “House Party” Original Motion Picture Soundtrack,2 Chainz,2022-10-14,105,77,89,-6,68,2:10,13,56,1109,8622,Hip Hop
315,Grammy,Jeezy,2022-10-21,149,68,67,-4,33,2:48,1,58,244,8522,Hip Hop
316,He ain't,O.T. Genasis,2022-10-10,137,88,95,-5,88,1:45,7,53,468,1367,Hip Hop
317,Keep Dissing 2 (with Lil Durk),Real Boston Richey,2022-06-03,83,57,59,-8,34,2:54,1,60,793,7298,Hip Hop
318,Issa Photoshoot,Enchanting,2022-10-17,160,63,80,-5,45,2:25,5,52,1054,6419,Hip Hop
319,I Dance (feat. Duki & Cuco),YG,2022-09-30,108,60,80,-5,34,4:06,19,63,492,730,Hip Hop
320,Big Stunna (feat. Birdman),Quavo,2022-08-26,150,55,79,-8,27,3:38,7,60,847,2716,Hip Hop
321,Ass For Days,DreamDoll,2022-09-23,140,69,89,-6,94,2:45,2,57,228,4492,Hip Hop
322,Life Worth Living,Yung Bleu,2022-09-28,90,71,75,-5,16,3:01,20,62,53,4988,Hip Hop
323,BIG TIME (feat. Future & Lil Baby),DJ Khaled,2022-08-26,108,70,50,-5,46,2:54,2,69,210,8682,Hip Hop
324,It's All on U,Icewear Vezzo,2022-08-05,166,70,69,-7,69,2:46,1,61,514,541,Hip Hop
325,Vette Motors,YoungBoy Never Broke Again,2022-08-05,155,64,83,-5,23,2:53,3,71,299,1734,Hip Hop
326,What Kinda,Lebra Jolie,2022-10-07,157,80,88,-3,91,3:02,1,56,1110,4444,Hip Hop
327,STAYING ALIVE (feat. Drake & Lil Baby),DJ Khaled,2022-08-05,130,46,72,-8,18,2:58,7,79,378,2820,Hip Hop
328,Real Talk,Roddy Ricch,2022-06-24,138,71,79,-6,19,3:03,13,66,1028,4689,Hip Hop
329,Silent Hill,Kendrick Lamar,2022-05-13,140,58,91,-7,80,3:41,44,75,548,3829,Hip Hop
330,54321,Offset,2022-08-19,129,69,93,-4,46,3:02,12,66,794,8475,Hip Hop
331,Paris to Tokyo,Fivio Foreign,2022-07-08,147,79,64,-6,41,2:11,2,69,393,4827,Hip Hop
332,See Wat I’m Sayin,Moneybagg Yo,2022-05-27,138,50,94,-7,36,2:27,3,68,795,9214,Hip Hop
333,Fantastic,Tyga,2022-09-02,106,57,94,-5,19,2:52,1,67,300,8613,Hip Hop
334,Hall of Fame,Young Dolph,2022-07-27,137,69,86,-6,33,3:58,10,67,1289,4905,Hip Hop
335,Body & A Face,Baka Not Nice,2022-09-07,145,47,84,-7,47,2:39,6,59,469,5926,Hip Hop
336,NOSTYLIST,Destroy Lonely,2022-08-12,160,77,57,-5,50,3:00,4,76,470,6644,Hip Hop
337,Talk,Yeat,2022-09-02,140,76,70,-5,26,2:55,8,77,137,8535,Hip Hop
338,Big 14 (feat. Offset & Moneybagg Yo),Trippie Redd,2022-08-05,128,83,71,-5,32,4:07,20,68,741,8553,Hip Hop
339,Who Me (feat. Pooh Shiesty),Megan Thee Stallion,2022-08-12,150,80,85,-5,41,1:58,2,60,549,1666,Hip Hop
340,Hold That Heat (feat. Travis Scott),Southside,2022-04-22,130,61,74,-6,7,3:42,3,69,471,4617,Hip Hop
341,Very Special,NoCap,2022-04-29,155,65,87,-7,20,2:18,4,58,989,7573,Hip Hop
342,"Big League (with Yo Gotti, Moneybagg Yo, CMG The Label feat. Mozzy & Lil Poppa)",Yo Gotti,2022-06-01,132,58,85,-8,35,2:44,1,59,472,8196,Hip Hop
343,HOME - Remix,Mike Dimes,2022-06-07,118,57,88,-6,41,3:15,18,58,755,4745,Hip Hop
344,Waddup (feat. Polo G),PGF Nuk,2022-04-02,76,64,71,-7,29,3:02,19,66,990,170,Hip Hop
345,Privileged Rappers,Drake,2022-11-04,144,61,93,-7,62,2:41,0,87,669,4248,Hip Hop
346,WAIT FOR U (feat. Drake & Tems),Future,2022-04-29,83,64,46,-4,34,3:10,31,88,54,5607,Hip Hop
347,Mixy (feat. Summer Walker),Quavo,2022-10-07,75,52,81,-10,51,4:30,9,62,1043,9975,Hip Hop
348,Soul Child (feat. Lil Wayne),Yung Bleu,2022-11-11,160,57,64,-7,56,3:15,74,55,394,7737,Hip Hop
349,Vegas,Doja Cat,2022-06-24,160,60,79,-8,77,3:03,8,67,991,7299,Hip Hop
350,Sunshine,Tyga,2022-08-12,98,65,75,-7,39,3:09,3,73,493,7068,Hip Hop
351,Fine AF,DJ Luke Nasty,2022-10-18,132,53,83,-8,45,2:27,2,37,473,8389,Hip Hop
352,Spin,Kodak Black,2022-09-16,102,50,95,-9,17,2:32,51,62,929,9386,Hip Hop
353,The One,Stefflon Don,2022-11-11,125,81,76,-4,52,2:53,30,54,474,5870,Hip Hop
354,Sticky,Drake,2022-06-17,137,50,85,-15,8,4:03,9,80,730,4910,Hip Hop
355,Fire Inside,Yung Bleu,2022-11-11,134,73,76,-6,40,4:34,14,57,756,7436,Hip Hop
356,Cooped Up (with Roddy Ricch),Post Malone,2022-05-12,94,77,67,-6,38,3:06,4,75,742,4234,Hip Hop
357,AWESOME,Kaash Paige,2022-11-18,141,73,75,-5,52,2:44,2,41,229,7045,Hip Hop
358,Heartaches,Toosii,2022-09-23,88,59,77,-8,73,3:18,13,61,55,6334,Hip Hop
359,"Pro Freak (with Doechii, Fatman Scoop)",Smino,2022-10-28,75,64,50,-6,21,4:29,27,66,368,1697,Hip Hop
360,One Time (with Don Toliver feat. Future),NAV,2022-09-09,93,65,78,-6,82,3:09,37,68,992,2681,Hip Hop
361,Sober (feat. Roddy Ricch & Post Malone),YG,2022-09-30,84,46,67,-9,30,4:14,12,68,743,5859,Hip Hop
362,Doubted Me,Kaash Paige,2022-10-28,76,67,63,-4,37,2:35,27,51,1111,9064,Hip Hop
363,Groovy (feat. Fivio Foreign),Seddy Hendrinx,2022-07-11,143,49,75,-11,58,3:35,37,43,475,6606,Hip Hop
364,Distraction,Polo G,2022-06-03,157,69,71,-6,63,2:51,16,74,757,1701,Hip Hop
365,Love In The Way,Yung Bleu,2022-09-16,105,56,63,-7,34,3:44,59,66,1055,9574,Hip Hop
366,Girls Night Out (with Doechii),Babyface,2022-10-21,124,82,78,-6,71,3:22,17,56,476,1479,Hip Hop
367,Soja,Black Sherif,2022-10-05,95,51,79,-7,47,3:02,62,57,138,6052,Hip Hop
368,"Gotta Move On (Queens Remix)(feat. Ashanti, Yung Miami)",Diddy,2022-10-14,103,75,73,-7,74,3:29,5,56,87,8503,Hip Hop
369,OUTTA LINE,Bino Rideaux,2022-06-17,93,60,42,-9,46,2:43,8,43,477,951,Hip Hop
370,Doja,Central Cee,2022-07-21,140,57,91,-7,97,1:37,38,89,758,8431,Hip Hop
371,Date Night,Toosii,2022-10-07,102,44,76,-8,32,2:13,2,54,395,2018,Hip Hop
372,Slide-In (feat. YG),Day Sulan,2022-10-14,95,43,74,-9,22,3:52,19,43,88,6986,Hip Hop
373,Why Did I,Tory Lanez,2022-09-23,161,51,79,-7,50,2:26,2,60,230,6814,Hip Hop
374,Omgoddess,OSHUN,2022-11-11,134,46,90,-9,53,3:10,4,34,139,8006,Hip Hop
375,TO THE MOON - Gunna Remix,Jnr Choi,2022-03-25,144,63,74,-8,46,2:47,26,63,231,3537,Hip Hop
376,Luv Me Again,PnB Rock,2022-09-02,150,75,70,-5,88,2:08,66,63,1112,3244,Hip Hop
377,Somewhere to Fly (with Don Toliver),Kid Cudi,2022-09-30,86,58,66,-9,51,2:57,21,55,26,1567,Hip Hop
378,Yungen (feat. Jack Harlow),Rod Wave,2022-08-12,146,74,61,-6,59,3:46,31,71,797,3835,Hip Hop
379,Ain’t No Love (feat. 2 Chainz),Baby Tate,2022-09-23,148,54,89,-5,70,3:05,2,49,515,6238,Hip Hop
380,No Stoppin ft. Blxst,Kalan.FrFr,2022-06-24,100,74,62,-7,50,2:58,20,52,140,280,Hip Hop
381,Hello (feat. Chlöe & KayCyy),Fivio Foreign,2022-04-08,100,52,54,-9,35,4:25,25,47,759,3654,Hip Hop
382,Toxic,YG,2022-08-12,100,48,69,-7,44,3:33,38,67,977,5478,Hip Hop
383,First Class,Jack Harlow,2022-05-06,107,58,90,-6,33,2:54,11,83,15,5343,Hip Hop
384,Her,Megan Thee Stallion,2022-08-12,120,85,95,-5,82,2:17,37,73,735,6396,Hip Hop
385,Booty Dancer,Tyga,2022-10-07,110,50,75,-4,12,2:20,0,68,744,4478,Hip Hop
386,STAR WALKIN' (League of Legends Worlds Anthem),Lil Nas X,2022-09-22,142,72,64,-5,31,3:31,15,90,232,3486,Hip Hop
387,Toxic,Young Devyn,2022-09-23,102,51,76,-10,34,2:53,80,34,233,6704,Hip Hop
388,Die Hard,Kendrick Lamar,2022-05-13,101,74,78,-8,36,3:59,32,80,639,4536,Hip Hop
389,MORE THAN FRIENDS,Doe Boy,2022-07-29,93,72,67,-7,71,2:19,33,39,234,7748,Hip Hop
390,Big Energy,Latto,2022-03-25,106,79,94,-4,79,2:53,5,68,993,7131,Hip Hop
391,Little Miss,NLE Choppa,2022-09-02,84,59,68,-6,34,3:10,28,54,516,7254,Hip Hop
392,What’s My Name (with Queen Naija & Coi Leray),Fivio Foreign,2022-04-08,143,58,78,-7,41,3:21,2,65,1056,3356,Hip Hop
393,Big Daddy Wiz (feat. Girl Talk),Wiz Khalifa,2022-07-27,102,80,90,-5,75,2:11,11,46,235,2843,Hip Hop
394,Toxic,J.I the Prince of N.Y,2022-04-08,89,52,69,-8,42,2:39,12,51,478,1408,Hip Hop
395,AMEN (with Musiq Soulchild),EARTHGANG,2022-02-25,95,61,55,-10,17,3:17,1,47,236,9549,Hip Hop
396,Tilted Halo,Flo Milli,2022-07-19,114,37,79,-9,30,3:59,43,33,994,5110,Hip Hop
397,Willing To Trust (with Ty Dolla $ign),Kid Cudi,2022-09-23,78,74,60,-7,32,4:42,1,60,301,7003,Hip Hop
398,Pull Up,Kalan.FrFr,2022-08-05,102,66,79,-5,13,2:55,12,49,798,3368,Hip Hop
399,How Would You Like It,Kid Ink,2022-09-23,107,69,68,-4,47,2:46,6,48,799,6982,Hip Hop
400,Currents,Drake,2022-06-16,122,28,88,-13,42,2:37,10,57,796,3126,Hip Hop
401,Alone,YG,2022-09-09,97,58,73,-6,12,2:38,13,52,1171,6934,Hip Hop
402,ALL EARS,FRVRFRIDAY,2022-09-23,93,49,70,-7,9,3:16,16,51,479,2531,Hip Hop
403,Memory Lane,Wiz Khalifa,2022-07-21,95,71,79,-5,83,2:47,37,52,1113,5969,Hip Hop
404,SHOWING OFF HER BODY (with Davido),DaBaby,2022-06-24,95,69,81,-7,62,3:33,1,57,585,8831,Hip Hop
405,Unappreciated,Dustystaytrue,2022-08-19,144,42,82,-9,55,3:47,39,38,480,9092,Hip Hop
406,Lonely,Toosii,2022-08-12,130,56,83,-8,73,2:57,30,54,760,9719,Hip Hop
407,IYKYK (feat. Ella Mai & A Boogie Wit Da Hoodie),Lil Durk,2022-06-24,83,60,46,-10,27,3:03,7,54,481,8465,Hip Hop
408,Dead Wrong,Kid Ink,2022-08-12,89,81,79,-6,63,2:38,3,51,1290,186,Hip Hop
409,Body Language,Shordie Shordie,2022-07-08,90,78,66,-4,48,2:31,14,42,482,7650,Hip Hop
410,New York,Money Man,2022-06-17,160,61,77,-5,57,2:04,67,37,995,594,Hip Hop
411,Bad For Me,Kevin Gates,2022-05-16,188,61,60,-6,45,2:25,6,52,483,5862,Hip Hop
412,LEMONADE,Vince Staples,2022-04-08,103,58,79,-7,57,3:00,27,55,237,4014,Hip Hop
413,Mad At Her,BRS Kash,2022-07-08,150,68,71,-5,70,3:00,37,36,484,1146,Hip Hop
414,AMBEYONCÉ (feat. Smino),EARTHGANG,2022-07-01,146,58,85,-6,88,3:21,65,48,1114,7712,Hip Hop
415,Brand New Rolex,Kamaiyah,2022-05-27,127,48,58,-7,22,2:28,37,40,238,8924,Hip Hop
416,Jealousy,Shady Blu,2022-06-08,97,52,64,-10,55,1:54,37,32,485,4807,Hip Hop
417,Dua Lipa,Jack Harlow,2022-05-06,158,65,83,-7,41,2:15,0,76,245,9207,Hip Hop
418,Balance My Lows (feat. Coi Leray),Dreezy,2022-05-11,158,63,70,-5,47,2:08,19,35,541,4813,Hip Hop
419,Whap Whap (feat. Fivio Foreign & French Montana),Skillibeng,2022-06-03,107,83,95,-5,73,2:41,38,55,542,2570,Hip Hop
420,Bulletproof Skin,Busta Rhymes,2022-11-18,103,74,95,-5,60,3:27,13,37,89,8324,Hip Hop
421,Marie,Sleepy Hallow,2022-11-02,100,50,74,-6,93,3:03,71,73,369,884,Hip Hop
422,Why Would I Lack? (feat. SPMB Bills),22Gz,2022-08-22,142,68,89,-5,49,2:57,8,56,517,8679,Hip Hop
423,All Eyes On Me,Dougie B,2022-11-18,162,76,72,-8,52,1:59,66,35,141,9084,Hip Hop
424,Michael & Quincy,Nas,2022-11-11,93,85,68,-4,29,2:48,1,67,11,7064,Hip Hop
425,Spinnin (with B-Lovee & Cordae),Dougie B,2022-11-11,152,80,74,-8,72,2:19,16,53,800,8247,Hip Hop
426,INFLUENCE,Bandmanrill,2022-10-14,150,62,68,-10,67,2:34,24,44,239,2190,Hip Hop
427,PIANO (feat. Lay Bankz),Bandmanrill,2022-10-28,150,58,68,-8,23,2:37,12,46,1115,9203,Hip Hop
428,Medula,Ron Suno,2022-10-28,162,71,63,-6,68,1:58,9,48,240,7769,Hip Hop
429,Speshal (feat. Stove God Cooks),38 Spesh,2022-11-02,83,85,56,-6,65,2:23,29,41,142,6740,Hip Hop
430,Steppin On Sh!t,Shy Glizzy,2022-11-18,132,58,95,-3,53,2:40,0,35,241,4418,Hip Hop
431,WELLOK,KAS,2022-10-28,76,71,88,-7,50,2:28,2,37,242,6045,Hip Hop
432,156 Hudson,Scorey,2022-11-18,85,57,85,-7,27,2:28,7,48,543,9501,Hip Hop
433,Sanity,Ciggy Blacc,2022-10-21,72,77,44,-6,54,3:27,19,40,248,9055,Hip Hop
434,Krash Out,Kenzo Balla,2022-11-08,152,71,87,-8,79,2:32,58,46,249,5260,Hip Hop
435,IN MY BAG,Bobby Shmurda,2022-10-28,84,54,82,-8,36,2:51,13,40,250,1584,Hip Hop
436,Keep It 100,Dougie B,2022-11-04,135,63,89,-6,67,2:51,27,52,1291,6934,Hip Hop
437,WRAP EM UP,DUSTY LOCANE,2022-10-31,99,93,67,-3,76,2:58,37,43,251,7353,Hip Hop
438,Sweet Yamz,Fetty Wap,2022-11-18,154,69,63,-3,74,1:45,17,45,1116,1850,Hip Hop
439,LFG!,Sheck Wes,2022-10-28,175,85,70,-5,23,2:19,0,52,252,6930,Hip Hop
440,Monsieur Dior,IDK,2022-10-28,159,66,37,-8,27,2:26,1,55,253,164,Hip Hop
441,I Can't Help It (feat. B-Lovee),Wan Billz,2022-01-29,140,79,64,-6,50,2:14,47,41,255,9673,Hip Hop
442,Lefty,Jay Critch,2022-09-09,142,58,80,-5,50,2:19,18,54,544,3939,Hip Hop
443,Shootouts In Soho (feat. A$AP Rocky & Stove God Cooks),Westside Gunn,2022-10-28,82,69,61,-7,44,3:30,66,62,143,8821,Hip Hop
444,150,Yung Kayo,2022-11-18,140,53,71,-8,15,1:50,0,35,545,4212,Hip Hop
445,Level I'm At,Sha EK,2022-11-04,155,80,66,-5,30,1:52,38,41,801,1547,Hip Hop
446,Pick A Side,WAP5TAR,2022-10-21,158,29,76,-15,61,3:39,0,47,546,9377,Hip Hop
447,WICKED WITCH,Lil Mabu,2022-10-28,170,34,68,-10,20,2:27,0,56,256,7096,Hip Hop
448,Mask Up,Neek Bucks,2022-09-30,156,51,75,-8,50,2:15,8,53,554,141,Hip Hop
449,Al Pacino,A$AP TyY,2022-11-04,145,67,79,-6,43,2:26,6,42,555,5220,Hip Hop
450,Hood Love Story,Kenzo B,2022-10-28,160,70,67,-7,48,2:36,24,34,90,8306,Hip Hop
451,New York (feat. A Boogie Wit Da Hoodie & Jadakiss),Rowdy Rebel,2022-07-15,98,55,47,-9,19,3:55,8,54,556,1394,Hip Hop
452,Gangsta Wit It (Pt. 2)(feat. Toosii),3Breezy,2022-04-29,137,42,80,-12,59,3:20,14,44,258,5502,Hip Hop
453,"I Love You, But...",CEO Trayle,2022-10-31,152,48,77,-10,68,2:51,12,43,1118,3256,Hip Hop
454,Mamba,HDBeenDope,2022-10-21,141,71,79,-7,68,2:44,5,36,259,4835,Hip Hop
455,BACH TO BACH (with Dave East),Fabolous,2022-09-23,86,58,47,-8,9,2:55,7,57,56,3375,Hip Hop
456,MMY Freestyle,Shy Glizzy,2022-10-21,79,71,84,-4,25,2:51,10,44,1119,218,Hip Hop
457,Repeat (feat. Fivio Foreign),FNF Chop,2022-09-23,134,44,83,-10,53,2:38,12,50,557,9978,Hip Hop
458,Let It Breathe,Joey Bada$$,2022-08-26,82,85,54,-6,56,3:24,21,52,57,9984,Hip Hop
459,For U I Wait,Ciggy Blacc,2022-10-07,145,85,70,-9,71,2:06,30,39,1120,676,Hip Hop
460,Blitz (with Sada Baby),Edot Babyy,2022-10-14,148,70,78,-7,68,2:10,11,40,558,6867,Hip Hop
461,Started,Connie Diiamond,2022-10-14,148,81,74,-8,30,2:45,1,37,260,2414,Hip Hop
462,Walkin Lick,FCG Heem,2022-05-20,180,43,69,-8,41,2:29,16,32,1121,8513,Hip Hop
463,WHATCHUEXPECT,KAS,2022-08-26,140,64,82,-6,58,2:03,3,43,1122,1079,Hip Hop
464,Punch Me In,Krimelife Ca$$,2022-10-19,144,82,78,-5,77,2:00,0,35,559,1503,Hip Hop
465,Sandbox,Free Party,2022-10-07,122,51,56,-13,37,3:37,18,49,144,725,Hip Hop
466,Bone Strait,Mach-Hommy,2022-10-10,79,67,49,-9,56,2:45,73,44,560,8392,Hip Hop
467,"Red Light, Green Light",Wan Billz,2022-09-30,143,75,72,-5,68,2:41,14,28,1123,215,Hip Hop
468,Evil Twins V2 (feat. TG Crippy),Kenzo Balla,2022-10-07,141,76,76,-9,80,3:47,18,37,1124,1492,Hip Hop
469,From the Garden with Love (feat. Sheek Louch),Smoke DZA,2022-10-28,83,94,38,-6,41,3:34,10,34,145,949,Hip Hop
470,Gunshot (feat. BEAM),Jim Jones,2022-10-20,174,63,45,-9,53,2:46,39,47,561,6412,Hip Hop
471,DIAMOND DALLAS.,Armani White,2022-08-05,95,73,86,-6,66,2:48,6,60,1125,2896,Hip Hop
472,Diana (feat. Kodak Black),Armani Caesar,2022-10-19,93,52,68,-9,35,3:11,41,43,91,8127,Hip Hop
473,Round & Round,Kai Ca$h,2022-10-21,120,73,52,-6,65,2:30,2,40,562,6860,Hip Hop
474,Wash The Dishes,Che Noir,2022-10-26,73,94,71,-5,82,2:28,12,41,261,9748,Hip Hop
475,Winning,Shani Boni,2022-08-26,140,68,78,-7,23,2:03,4,31,563,1988,Hip Hop
