#,Title,Artist,Release,BPM,Energy,Dance,Loud,Valence,Length,Acoustic,Pop.,A.Sep,Rnd,Genre
973,School Days,Stanley Clarke,1974,144,70,47,-7,72,7:49,3,27,964,7061,Jazz
974,Truth,Jeff Lorber Fusion,2021-06-18,202,71,52,-9,66,4:35,34,27,965,5076,Jazz
975,All Roads Lead To Los Angeles,High Pulp,2022-04-15,92,89,39,-7,37,4:42,3,26,1658,7954,Jazz
976,You Gotta Get It While You Can,Larry Carlton,1982,128,67,59,-16,76,4:57,11,27,966,3920,Jazz
977,Never Ending,H ZETTRIO,2020-10-01,167,73,25,-9,53,2:49,7,26,679,7010,Jazz
978,Legends,Frank Gambale,2009-10-01,106,76,66,-10,91,9:12,36,26,967,7582,Jazz
979,Go Ahead John (2022 Remaster),Miles Davis,1974-04-19,119,50,43,-13,20,28:27:00,10,26,408,7899,Jazz
980,Gimme 5,Gabriel Santiago,2020-11-06,152,46,64,-10,59,3:55,43,25,968,9118,Jazz
981,Dahaga,Erwin Gutawa,2022-05-16,113,80,69,-7,82,4:50,60,25,969,4636,Jazz
982,1 Year After,Dimas Pradipta,2021-03-31,120,86,66,-8,83,9:39,12,25,970,6070,Jazz
983,Sons of Creation,Cameron Graves,2021-02-19,133,75,35,-10,80,4:22,2,25,971,4621,Jazz
984,Escher Sketch (A Tale Of Two Rhythms),Michael Brecker,1990-01-01,116,52,69,-13,78,5:26,32,25,299,8411,Jazz
985,Prophecy Extended,David Garfield,2021-07-23,108,57,72,-10,66,6:18,1,25,680,7519,Jazz
986,As the Spirit Sings,John McLaughlin,2021-07-23,106,73,32,-11,48,5:22,26,24,300,4358,Jazz
987,Growing Up!,T-SQUARE,2021-04-21,143,74,62,-6,71,4:21,3,24,1659,907,Jazz
988,Goodbye for Now,Nathaniel Cross,2021-06-25,123,62,55,-9,68,7:13,17,24,972,3981,Jazz
989,Eastern Kaleidoscope,Usein Bekirov,2021-04-30,120,74,71,-10,67,6:24,75,23,973,1049,Jazz
990,close tail,POLYPLUS,2022-04-29,136,85,66,-5,59,4:50,4,23,301,5095,Jazz
991,Sand,Allan Holdsworth,1987,91,53,20,-12,21,5:25,2,23,1660,2169,Jazz
992,Aslan,Ilhan Ersahin,2020-10-16,95,79,38,-8,55,6:19,1,23,974,1693,Jazz
993,Hunting Heads,David Garfield,2021-04-09,111,69,70,-11,83,7:03,13,23,1334,8840,Jazz
994,Level One,The Eleventh House,1975,173,93,19,-6,17,3:02,2,22,975,124,Jazz
995,Catch me if you can!,Umziky,2022-09-12,115,67,44,-10,78,3:58,47,22,1661,4734,Jazz
996,Work,Gang Starr,1998-03-31,93,83,79,-5,81,2:58,3,65,976,3586,Jazz
997,Dog It,Digable Planets,1994-10-10,92,36,90,-14,51,4:21,26,50,302,7153,Jazz
998,They Reminisce Over You (T.R.O.Y.),Pete Rock & C.L. Smooth,1992-05-26,102,68,76,-11,67,4:47,14,61,977,5979,Jazz
999,I Juswanna Chill,Large Professor,2009-07-01,91,80,75,-6,39,3:29,18,57,978,7226,Jazz
1000,Space Cowboy,Jamiroquai,1994-10-17,110,74,65,-8,75,6:27,16,57,136,7195,Jazz
1001,Loungin',Guru,1993-01-01,99,58,72,-13,71,4:40,7,56,303,4447,Jazz
1002,Bucktown,Smif-N-Wessun,1995,89,84,77,-4,65,3:58,6,56,979,9809,Jazz
1003,Nakamarra (feat. Q-Tip),Hiatus Kaiyote,2013-07-12,92,53,55,-7,32,4:35,66,55,980,2621,Jazz
1004,Rebirth Of Slick (Cool Like Dat),Digable Planets,1993-01-01,98,33,88,-19,57,4:21,5,58,1662,8367,Jazz
1005,"Turn On, Tune In, Cop Out - Radio Edit",Freak Power,1994-01-01,120,76,78,-8,97,4:24,21,55,981,5423,Jazz
1006,Astronomy (8th Light),Black Star,1998-09-29,94,74,83,-3,81,3:24,26,52,982,2738,Jazz
1007,The Light,Common,2010-05-11,97,65,93,-6,69,4:04,11,52,983,4768,Jazz
1008,Yes Baby Yes,Mo' Horizons,1999-08-01,172,67,68,-10,81,5:01,28,52,984,9649,Jazz
1009,Virtual Insanity,Jamiroquai,1999-10-11,92,91,63,-7,63,3:48,6,53,1049,9774,Jazz
1010,Lifesaver,Guru,1995-07-18,92,49,72,-12,67,4:13,28,52,1663,6622,Jazz
1011,Funkin' for Jamaica,Tom Browne,1980-02-01,111,85,82,-7,69,4:42,18,51,985,3832,Jazz
1012,Mellow My Man,The Roots,1995-01-17,91,42,78,-10,59,4:42,1,50,304,7285,Jazz
1013,Searching,Roy Ayers,1976-01-01,169,76,47,-7,47,4:01,54,50,1050,3427,Jazz
1014,I'll Stay,The RH Factor,2003-01-01,130,28,63,-14,24,7:51,63,49,1832,3630,Jazz
1015,Back In The Day,Erykah Badu,2003-09-01,92,55,74,-9,52,4:47,19,48,986,3892,Jazz
1016,Water No Get Enemy - Edit,Fela Kuti,2009-10-27,91,92,64,-8,89,9:52,11,48,987,9878,Jazz
1017,Whenimondamic,Lootpack,1999-04-06,97,71,62,-7,66,2:46,41,47,988,4439,Jazz
1018,Slow Down,Brand Nubian,1990-11-30,96,86,73,-13,69,5:03,8,47,1102,1438,Jazz
1019,Dreaming About You,The Blackbyrds,1994-01-01,96,29,74,-17,88,5:52,27,47,1664,5666,Jazz
1020,It's Changed,Dr. Lonnie Smith,2005-01-01,91,35,62,-18,65,6:13,76,46,1335,8771,Jazz
1021,Cantaloop (Flip Fantasia),Us3,1993-01-01,116,66,85,-11,95,4:39,11,46,1103,4264,Jazz
1022,Where Are We Going?,Donald Byrd,1973-01-01,109,64,68,-12,89,4:37,25,45,1833,7408,Jazz
1023,The Creator Has A Master Plan - Original Album Version,Brooklyn Funk Essentials,1995-06-27,120,59,81,-7,66,5:50,16,45,1104,3284,Jazz
1024,Think Twice,Jay Dee,2001,99,31,73,-10,33,3:53,12,45,1105,6380,Jazz
1025,I Want'a Do Something Freaky To You,Leon Haywood,2001-01-01,92,44,57,-15,91,5:03,26,45,1106,7450,Jazz
1026,Love Will Bring Us Back Together,Roy Ayers,1995-02-28,106,67,82,-13,76,5:55,10,44,1834,9426,Jazz
1027,Sun,Emma-Jean Thackray,2021-07-23,118,73,60,-10,53,3:07,51,43,1835,6342,Jazz
1028,Jazzie's Groove,Soul II Soul,1989-01-01,101,47,83,-15,39,2:38,0,43,1107,8395,Jazz
1029,My Queen Is Albertina Sisulu,Sons Of Kemet,2018-03-30,203,78,40,-8,78,5:15,19,43,137,8923,Jazz
1030,The Sun God,Hi-Tek,2020-01-08,93,76,90,-5,97,4:35,28,42,1108,3165,Jazz
1031,Bridge Through Time,Lonnie Liston Smith,1980-01-01,81,64,59,-11,72,4:01,67,42,1665,67,Jazz
1032,Alright - Remastered,Jamiroquai,2006-11-06,106,94,82,-5,95,3:42,11,42,1836,4516,Jazz
1033,Serious Drug,Wildcookie,2011-02-22,150,52,79,-8,56,2:56,67,42,1109,8673,Jazz
1034,Hard Work,John Handy,1976-01-01,132,77,79,-7,77,6:58,19,41,1110,9627,Jazz
1035,Web of Deception,Thievery Corporation,2011-06-28,94,71,57,-7,62,4:33,15,41,1111,8134,Jazz
1036,Friends And Strangers,Ronnie Laws,1977-01-01,189,47,45,-13,90,4:49,21,41,1051,1794,Jazz
1037,Apple Green,Mother Earth,1993-01-01,185,58,31,-11,58,4:26,13,41,305,8991,Jazz
1038,TIBBE,Bluestaeb,2021-06-02,101,34,78,-10,41,2:25,40,41,1112,3824,Jazz
1039,I'll Be With You,Apartment Upstairs,2021-01-02,171,58,37,-9,54,3:42,1,41,1113,3656,Jazz
1040,Feel The Real,David Bendeth,1979,122,52,64,-12,93,6:50,14,41,1114,6090,Jazz
1041,Prince Of Peace,Galliano,1992-01-01,95,57,75,-13,86,5:56,56,41,138,7859,Jazz
1042,Breakfast At Denny's,Buckshot LeFonque,2000,87,65,76,-9,58,5:55,1,40,1115,6579,Jazz
1043,All or Nothing,Guts,2016-04-01,96,78,76,-6,58,3:47,52,40,1116,5232,Jazz
1044,Lord Jazz Hit Me One Time (Make It Funky),Lords Of The Underground,1993-01-01,95,80,79,-8,56,2:46,2,40,1117,4742,Jazz
1045,Keep Your Head Up,Ronny Jordan,2001-01-01,83,43,85,-7,59,4:42,61,40,1118,5575,Jazz
1046,We Have Love,Amnesty,2007-02-20,121,26,44,-9,16,4:33,12,39,1119,1664,Jazz
1047,Evil Vibrations,The Rebirth,2005-11-08,116,92,72,-6,76,5:33,2,39,1120,134,Jazz
1048,Knucklehead,"Grover Washington, Jr.",1975-01-01,174,43,42,-13,83,7:59,59,39,1052,8363,Jazz
1049,Beatmaker,Matt Berry,2022-01-04,97,59,72,-8,83,2:58,11,39,1121,5703,Jazz
1050,Wash Your Face In My Sink,Dream Warriors,1991-04-01,96,31,64,-17,60,3:40,2,39,1122,4195,Jazz
1051,Space,Bacao Rhythm & Steel Band,2022-05-24,92,62,82,-8,57,2:32,10,39,1123,5082,Jazz
1052,Give Me,iLEVEL,1983-01-01,114,63,83,-10,89,4:02,3,39,1124,949,Jazz
1053,Good Luck Shore,United Future Organization,1999,118,78,78,-11,69,5:27,4,39,1125,5759,Jazz
1054,"Let It Flow (For ""DR. J"")","Grover Washington, Jr.",1980,109,35,74,-17,72,5:51,15,39,1837,4929,Jazz
1055,Ocean Beach,Black Mighty Orchestra,2015-02-20,103,61,86,-3,87,3:17,2,38,1126,2884,Jazz
1056,Dark Clouds Rain Soul - Dub,Breakestra,2009-09-14,116,97,86,-7,87,5:10,10,38,1127,1033,Jazz
1057,Totally Together,Galliano,1992-01-01,113,45,93,-13,53,3:49,4,38,1053,492,Jazz
1058,It's A Vanity,T. P. Orchestre Poly-Rythmo,2021-10-22,134,84,76,-6,93,4:23,5,38,1128,7110,Jazz
1059,Girl Overboard,Snowboy,1992-01-01,101,73,73,-9,88,7:24,28,38,1129,1499,Jazz
1060,Clouds in the Sky,Kwaj,2019-10-24,93,68,72,-6,77,2:25,45,38,1666,8683,Jazz
1061,Datskat,The Roots,1995-01-17,169,53,63,-9,66,3:40,1,37,1667,3137,Jazz
1062,Free Your Mind,James Taylor Quartet,1995-01-01,114,81,66,-12,77,4:54,1,37,1132,3511,Jazz
1063,Mama Said,Carleen Anderson,1994-01-01,103,52,71,-11,70,4:08,3,37,1133,6167,Jazz
1064,Check The Pulse,Mr Jukes,2021-06-22,102,79,89,-5,85,2:35,57,36,1134,9220,Jazz
1065,Stomp And Buck Dance,The Crusaders,1974-01-01,103,58,56,-16,88,5:49,0,37,1668,5965,Jazz
1066,"Walk That Walk, Talk That Talk",Weldon Irvine,1974-04-01,98,76,66,-9,95,7:51,33,36,1135,8349,Jazz
1067,Rubberband of Life (feat. Ledisi),Miles Davis,2018-11-16,90,70,72,-5,83,5:45,3,36,798,508,Jazz
1068,Block Episode,Masta Ace,2005-02-15,95,63,79,-7,71,3:48,48,36,1136,7787,Jazz
1069,I Am The Black Gold Of The Sun,Nuyorican Soul,1997-01-01,87,68,64,-11,78,5:20,2,35,1137,6992,Jazz
1070,Hargrove,Kenny Garrett,2021-08-27,104,51,70,-8,50,5:14,70,35,1138,4474,Jazz
1071,Black Rhythm Happening,Makaya McCraven,2021-10-29,107,93,61,-6,87,3:35,0,35,743,4125,Jazz
1072,Whirl Keeps Turning,Jhelisa,1994-09-26,99,67,77,-11,61,5:21,30,35,1139,2754,Jazz
1073,Dear Limmertz,Azymuth,1990-01-01,105,71,67,-14,76,4:35,2,35,1140,2418,Jazz
1074,Long Cool & Bubbly,Corduroy,1992-01-01,133,78,46,-7,94,4:25,2,34,1141,407,Jazz
1075,Lovesick,Night Trains,1994-01-01,102,70,70,-10,79,4:27,31,34,1142,5369,Jazz
1076,Creative Musicians,Jazzanova,2022-04-22,109,73,87,-12,92,3:39,32,34,1143,6912,Jazz
1077,Nothing Has Changed,Galliano,1991-01-01,78,38,71,-16,74,4:47,5,34,1838,7215,Jazz
1078,Theme from Riot on 103rd Street,Mother Earth,1992-01-01,120,57,90,-17,96,2:46,11,33,1669,4070,Jazz
1079,Life In Paradise,Ronnie Laws,1977-01-01,102,65,63,-13,80,7:00,15,33,1839,9053,Jazz
1080,You Are In My System,Incognito,2021-11-19,105,90,74,-6,69,5:44,2,33,1144,8121,Jazz
1081,The Audacity (feat. Anomalie),Polyphia,2022-10-28,160,90,68,-6,80,2:24,1,63,67,9177,Jazz
1082,Willie The Pimp,Frank Zappa,1969-10-10,88,79,36,-12,83,9:23,35,47,306,9726,Jazz
1083,Entertain Me,Tigran Hamasyan,2015-01-23,65,60,26,-11,82,3:20,7,38,139,1406,Jazz
1084,Flight of the Murder Hornet,Brady Watt,2022-03-30,164,81,31,-5,14,3:54,40,35,1145,6547,Jazz
1085,Flowerbed,Waldo's Gift,2022-01-14,95,61,41,-11,38,4:27,1,34,1146,673,Jazz
1086,Spanish Eddie,The Aristocrats,2019-06-28,124,64,39,-8,36,6:57,35,34,1670,9790,Jazz
1087,Badeep,GoGo Penguin,2022-04-29,171,63,26,-12,35,6:04,50,33,799,4088,Jazz
1088,Apostrophe',Frank Zappa,1974-03-22,171,88,28,-9,57,5:50,30,42,1671,2919,Jazz
1089,Xavi,Snarky Puppy,2019-03-15,160,86,49,-9,63,9:31,4,33,1974,9002,Jazz
1090,Lymaks,FORQ,2017-04-28,106,60,61,-13,62,6:15,12,32,1672,7708,Jazz
1091,Rain Dog,jizue,2016-05-25,123,85,40,-6,51,4:21,32,32,307,8256,Jazz
1092,"Hazard Profile, Pt. 1 - 2022 Remaster",Soft Machine,1975-01-01,106,75,28,-10,54,9:18,1,31,308,8019,Jazz
1093,Triggers,Immortal Onion,2020-03-13,113,61,37,-10,40,5:48,18,31,1147,7977,Jazz
1094,Blast Off,Trioscapes,2012-05-08,90,95,38,-4,65,5:29,0,30,1148,2027,Jazz
1095,The Knew Untitled,Makaya McCraven,2022-09-23,72,57,26,-10,13,4:28,58,29,990,3352,Jazz
1096,Juice,Krokofant,2017-02-17,114,88,53,-6,60,6:45,5,28,1149,1718,Jazz
1097,Caliber,Evan Marien,2022-08-12,92,96,22,-7,17,3:14,0,28,140,1352,Jazz
1098,Akashic Xronicles,fox capture plan,2021-09-29,122,92,53,-7,76,4:28,3,28,309,3102,Jazz
1099,STARGAZER,Waxamilion,2021-04-16,148,52,37,-8,11,4:06,4,27,310,1773,Jazz
1100,Inner Babylon,Sons Of Kemet,2013-09-09,156,83,39,-7,82,5:20,9,27,1054,885,Jazz
1101,Novruz,Isfar Sarabski,2021-04-30,131,62,34,-16,19,5:32,11,28,1150,8131,Jazz
1102,silhouette,POLYPLUS,2021-09-01,131,95,46,-3,31,4:29,1,27,1673,8461,Jazz
1103,The Life Divine,Santana,1973-07-20,91,91,16,-8,20,9:29,27,27,1151,4732,Jazz
1104,Lowell,Kneebody,2013-01-01,96,60,58,-10,37,4:41,78,27,1152,2028,Jazz
1105,because,jizue,2020-09-09,130,72,52,-6,53,4:24,44,27,1674,8235,Jazz
1106,Vital Transformation (with John McLaughlin) - Remastered,Mahavishnu Orchestra,1971,141,87,32,-11,63,6:16,0,27,1055,1525,Jazz
1107,Zeal,Bill Laurance,2021-11-05,125,70,40,-11,8,6:24,1,26,68,7379,Jazz
1108,Taurian Matador,Billy Cobham,1973,131,84,39,-13,68,3:04,0,26,1905,41,Jazz
1109,Ultima,Evan Marien,2022-06-10,173,88,45,-8,51,4:30,0,25,1056,9765,Jazz
1110,"Hazard Profile, Pt. 5 - 2022 Remaster",Soft Machine,1975-01-01,135,64,38,-12,84,5:24,0,24,1675,703,Jazz
1111,Dormammu (Featuring the Shady Horns),TAUK,2021-09-24,134,84,66,-6,44,5:01,1,24,1676,8073,Jazz
1112,Fear Not,James Brandon Lewis,2022-07-26,123,57,26,-11,25,7:56,0,23,1153,1842,Jazz
1113,Meteor Stream,fox capture plan,2021-04-14,114,85,27,-5,22,5:45,1,24,1677,5952,Jazz
1114,Whippersnapper,Wayne Krantz,1995,137,83,36,-10,78,6:47,56,23,1154,3359,Jazz
1115,Earthrise,Camel,1974-01-04,157,59,15,-15,24,6:42,0,23,1155,9209,Jazz
1116,Tayakadın,Geeva Flava,2022-05-13,82,49,55,-12,42,8:16,40,22,1156,1636,Jazz
1117,Revisiting the Film (feat. Morgan Ågren),Tigran Hamasyan,2021-05-12,85,64,36,-10,24,4:08,62,23,1057,3128,Jazz
1118,Swarna Jingga,Dewa Budjana,2021-06-30,125,71,37,-9,51,6:51,8,22,1157,7997,Jazz
1119,Stadium Jazz,Donny McCaslin,2012-10-02,123,85,43,-9,25,7:18,1,22,1058,3397,Jazz
1120,Immersion,Lilly Legit,2021-01-29,140,72,60,-12,70,3:02,7,22,1158,1509,Jazz
1121,Truck Fump,Butcher Brown,2021-06-04,81,63,57,-8,39,5:06,2,22,1495,6911,Jazz
1122,Is Once Enough?,Jean-Luc Ponty,1976,150,71,40,-11,84,4:59,9,21,1678,7255,Jazz
1123,The Noonward Race - Remastered,Mahavishnu Orchestra,1971,154,92,33,-9,63,6:28,9,21,1840,8287,Jazz
1124,Águas De Março,Antônio Carlos Jobim,1990-08-21,144,38,65,-15,51,3:32,85,63,311,6495,Jazz
1125,Dos Gardenias,Buena Vista Social Club,1997-06-23,92,20,55,-17,55,3:03,83,60,1159,455,Jazz
1126,Só Tinha De Ser Com Você,Elis Regina,1974-06-17,120,37,79,-15,48,3:54,69,60,1160,5305,Jazz
1127,Corcovado (Quiet Nights Of Quiet Stars),Stan Getz,1989-01-01,127,15,57,-16,34,4:15,96,60,141,8781,Jazz
1128,Slave to Love,BossArt Ensemble,2020-07-03,125,38,84,-14,67,3:31,76,55,1161,7391,Jazz
1129,Desafinado,João Gilberto,1959-06-17,82,31,51,-14,72,1:58,78,53,1162,7204,Jazz
1130,El Watusi,Ray Barretto,1962-12-31,87,50,54,-10,62,2:40,82,52,1163,3775,Jazz
1131,Bruca Maniguá,Ibrahim Ferrer,1999-06-07,110,37,50,-12,68,4:44,84,51,1164,7905,Jazz
1132,Fried Neck Bones And Some Home Fries,Willie Bobo,1966-02-13,111,45,78,-13,76,3:03,77,50,509,4285,Jazz
1133,Vámonos Pa'l Monte,Eddie Palmieri,1986-12-31,111,79,53,-6,69,7:07,43,50,35,44,Jazz
1134,Sofrito,Mongo Santamaria,1976-01-01,118,52,64,-9,45,6:06,28,49,312,4084,Jazz
1135,Guajira guantanamera,Compay Segundo,2003-08-25,127,60,76,-6,67,5:12,46,48,1165,5300,Jazz
1136,Corcovado (Quiet Nights Of Quiet Stars) - Single Version,Stan Getz,2014-05-27,128,20,53,-16,44,2:20,95,56,1059,5323,Jazz
1137,Água De Beber,Antônio Carlos Jobim,1963-08-01,137,26,66,-20,88,2:50,55,47,1679,3201,Jazz
1138,Good Morning Heartache,Flora Martínez,2020-06-19,74,25,52,-9,18,3:13,95,46,1906,8310,Jazz
1139,Linda Guajira,Mongo Santamaria,1993-01-01,133,57,76,-14,97,3:04,63,48,1680,5761,Jazz
1140,Samba de Orfeu,Cal Tjader,1965-01-01,111,37,62,-17,95,2:00,84,45,36,765,Jazz
1141,Spanish Grease,Willie Bobo,1965-09-04,127,57,80,-11,86,2:49,26,50,1004,3743,Jazz
1142,"Cuando, Cuando, Cuando",Tito Rodriguez,1962-01-01,104,78,59,-5,67,3:01,73,44,1166,5036,Jazz
1143,Soledad - con la colaboración de Chucho Valdés,Buika,2009-10-19,109,26,72,-15,37,2:51,78,44,681,473,Jazz
1144,Pedro Navaja,Jazz At Lincoln Center Orchestra,2018-10-19,146,42,62,-11,85,8:11,75,44,37,7409,Jazz
1145,Mas Que Nada,Sergio Mendes & Brasil '66,1987-01-01,89,48,64,-15,84,2:41,57,44,38,5500,Jazz
1146,Spanish Rice,Clark Terry,1966-01-01,122,73,67,-7,84,2:44,65,42,1167,8782,Jazz
1147,Evil Ways,Willie Bobo,1997-01-01,111,45,81,-11,92,2:41,55,42,1496,3287,Jazz
1148,El Manisero - Mambo Son,Bebo Valdés,2004,82,71,59,-9,81,2:37,78,41,39,1792,Jazz
1149,Que Tristeza,Cal Tjader,2008-01-01,75,8,64,-25,24,2:50,98,39,510,2106,Jazz
1150,Noche de Amor,Ondatrópica,2020-04-24,88,79,49,-8,55,7:24,61,39,1168,5332,Jazz
1151,Paula C.,Rubén Blades,2021-04-16,95,84,77,-4,94,5:37,45,39,1169,5396,Jazz
1152,Agua De Beber,Sergio Mendes & Brasil '66,2006-01-01,80,28,64,-20,89,2:29,56,43,511,9686,Jazz
1153,Mi niña Lola,Buika,2006-03-27,109,28,59,-8,19,4:29,85,44,1336,5473,Jazz
1154,People,Arturo Sandoval,2018-05-18,77,44,32,-8,30,6:28,28,39,40,6517,Jazz
1155,Spain - Composite Alternative Take,Chick Corea,1998-01-01,143,50,38,-13,28,5:34,89,39,682,7384,Jazz
1156,Lágrimas Negras,Bebo Valdés,2014-06-01,88,27,44,-13,75,3:44,96,40,512,9855,Jazz
1157,Como Fue,Beny Moré,1987,98,23,56,-13,49,2:57,76,39,313,785,Jazz
1158,River Rises,The Gaddabouts,2012-09-18,152,34,84,-14,76,5:50,48,39,1170,3210,Jazz
1159,Caravan,Dizzy Gillespie,1954-01-26,166,62,37,-13,58,7:20,79,38,513,5186,Jazz
1160,El Cantante,Jazz At Lincoln Center Orchestra,2018-10-19,75,59,49,-8,63,8:42,69,38,514,3020,Jazz
1161,Home Cookin',Hilton Ruiz,2006-01-01,146,64,65,-9,79,3:29,78,38,314,1660,Jazz
1162,"Ay, Mamá Inés",Alfredo Rodriguez,2016-03-04,87,36,79,-13,81,3:15,67,38,315,1863,Jazz
1163,Azúcar,Eddie Palmieri,1964-12-31,109,78,49,-9,62,9:29,49,37,515,1408,Jazz
1164,Tres Palabras,Bebo Valdés,2014-06-01,118,21,45,-14,38,4:44,95,40,1005,8977,Jazz
1165,Corazón Partio,Arturo Sandoval,2018-05-18,80,76,61,-6,75,5:56,32,37,516,8258,Jazz
1166,El Shing-A-Ling,Poncho Sanchez,2004-11-16,137,57,55,-14,85,6:45,38,37,142,2060,Jazz
1167,Yeah!,Tito Puente,1995-01-01,104,53,65,-12,85,7:26,45,37,1171,9699,Jazz
1168,Tuyo,Cande y Paulo,2021-06-04,110,27,42,-15,19,3:02,72,37,1172,5058,Jazz
1169,Sombras - con la colaboración de Chucho Valdés,Buika,2009-10-19,101,20,63,-15,38,4:16,75,37,1907,6530,Jazz
1170,Te Vas,Pete Escovedo,2000-01-01,118,54,71,-11,96,5:41,20,36,1173,6742,Jazz
1171,Nocturnal,Charlie Haden,2001-01-01,101,19,54,-22,22,6:52,89,36,1174,1925,Jazz
1172,Mulatu,Mulatu Astatke,2020-07-03,132,56,56,-10,80,6:20,18,36,1175,2871,Jazz
1173,La Bilirrubina,Arturo Sandoval,2018-05-18,138,89,71,-5,96,5:01,53,36,1006,376,Jazz
1174,Come Fly With Me,¡Oye Frank! Sonata Latina Tribute Orchestra,2015-03-23,142,62,83,-7,89,3:00,56,36,1176,5752,Jazz
1175,La Comparsa,Chucho Valdés,2003-01-01,106,66,49,-10,66,6:57,38,36,69,9660,Jazz
1176,Como Fue (feat. Bobby Carcassés),Jazz At Lincoln Center Orchestra,2015-08-21,82,53,45,-8,59,6:57,80,35,1007,9406,Jazz
1177,La Explosión (Instrumental) - Ao Vivo,Irakere,2014-06-03,105,56,56,-13,77,8:37,41,35,1177,7266,Jazz
1178,Con Alma,Dizzy Gillespie,1954-01-26,114,34,72,-13,71,5:05,83,35,1008,5763,Jazz
1179,Dulce Amor,Poncho Sanchez,1996-01-01,171,22,51,-16,63,5:04,75,35,1060,6241,Jazz
1180,La Malanga,Eddie Palmieri,1970-12-31,120,77,53,-7,93,4:05,35,35,1009,816,Jazz
1181,La Fiesta,Chick Corea,2002-04-29,76,56,21,-14,26,9:02,80,34,1337,5186,Jazz
1182,Granada,Arturo Sandoval,2018-05-18,85,61,27,-7,33,4:48,88,35,1497,2763,Jazz
1183,Dig My Feeling,Willie Bobo,2016-09-09,125,66,75,-11,83,3:40,43,34,1943,2485,Jazz
1184,Que Bueno Baila Usted,Beny Moré,1995-05-23,174,68,49,-8,55,3:15,84,34,1681,1697,Jazz
1185,Como Traigo La Yuca - Live,Chucho Valdés,2000-01-01,157,38,48,-17,68,6:36,87,34,683,9012,Jazz
1186,2/3's Adventure,Jazz At Lincoln Center Orchestra,2015-08-21,116,72,48,-7,64,8:25,66,34,1498,6293,Jazz
1187,Batida diferente,Herbie Mann,2005-07-26,92,34,72,-16,88,5:15,82,34,1178,8536,Jazz
1188,My One And Only Love,Chick Corea,1993-01-01,160,21,35,-24,45,3:37,82,34,1908,4183,Jazz
1189,Palabras,Haydée Milanés,2014-10-28,80,15,67,-13,22,4:04,82,33,1179,7484,Jazz
1190,Dreams in Transition,Idan Balas,2020-05-15,90,36,57,-11,49,6:57,95,33,1180,2222,Jazz
1191,Los Bandidos,Cal Tjader,1966-05-26,114,56,51,-15,65,7:19,81,33,1010,1778,Jazz
1192,Mango,The Bahama Soul Club,2020-06-26,133,65,80,-6,73,3:42,6,33,1181,5661,Jazz
1193,Quimbara,Arturo Sandoval,2018-05-18,63,82,51,-4,95,4:25,63,33,1944,980,Jazz
1194,Seven Steps To Heaven,Hilton Ruiz,2006-01-01,80,52,37,-13,65,2:11,52,33,1682,6196,Jazz
1195,Scarborough Fair,Sergio Mendes & Brasil '66,1970-01-01,110,38,68,-17,85,3:22,16,33,1011,7581,Jazz
1196,Un Telegrama,La Marisoul,2020-10-09,111,81,58,-5,69,2:43,54,33,1182,8599,Jazz
1197,Tin Tin Deo,Dizzy Gillespie,1956-08-22,137,46,71,-13,97,2:43,72,33,1499,1955,Jazz
1198,Cómo Fue,Paquito D'Rivera,1981,96,64,55,-8,44,4:51,66,32,1183,581,Jazz
1199,"Se E Tarde, Me Perdoa",Cal Tjader,2008-01-01,152,18,63,-21,59,2:51,71,32,1500,8117,Jazz
1200,Day Tripper,Sergio Mendes & Brasil '66,1970-01-01,138,48,60,-17,97,3:09,8,32,1501,3962,Jazz
1201,Sin Tu Cariño,Jazz At Lincoln Center Orchestra,2018-10-19,96,60,52,-8,72,7:49,77,32,1945,6146,Jazz
1202,El Grito,Jorge López Ruiz,1967,167,26,36,-15,45,6:17,71,32,1184,2713,Jazz
1203,Mambo Inn - Rudy Van Gelder Edition / Remastered 2007,Grant Green,2007-01-01,101,64,65,-10,74,5:53,81,32,1338,5643,Jazz
1204,Manteca Theme,Dizzy Gillespie,1954-01-26,79,63,36,-12,30,4:11,58,32,1946,5746,Jazz
1205,Poinciana,Aaron Goldberg,2018-11-16,111,34,56,-14,38,5:48,64,31,1185,9941,Jazz
1206,Bacalao Con Pan,Chucho Valdés,2016-01-08,119,78,45,-13,93,3:47,9,31,1339,9601,Jazz
1207,Son de la Loma,Bebo Valdés,2014-06-01,97,29,43,-13,74,3:30,95,31,1502,4300,Jazz
1208,Soul Bourgeoisie,Poncho Sanchez,2019-09-20,139,66,61,-8,76,5:54,16,31,1841,963,Jazz
1209,A Donde Voy,Luazó,2020-06-19,102,75,50,-7,80,4:40,45,31,1186,8695,Jazz
1210,In Flight,Eddie Palmieri,2005-01-01,99,88,48,-3,90,5:42,61,31,1503,7025,Jazz
1211,Suave,Adrien Brandeis,2020-09-04,114,36,48,-16,37,6:10,80,31,1199,5155,Jazz
1212,Cuchifrito,Carlos Henriquez,2015-09-18,81,54,55,-10,65,7:34,57,31,1200,7349,Jazz
1213,The Fool On The Hill,Sergio Mendes & Brasil '66,1970-01-01,124,38,64,-16,70,3:19,66,31,1947,3802,Jazz
1214,Chopin: Prelude In E-Minor,Chucho Valdés,2002-01-01,66,11,30,-23,4,4:30,99,31,1909,8872,Jazz
