#,Title,Artist,Release,BPM,Energy,Dance,Loud,Valence,Length,Acoustic,Pop.,A.Sep,Rnd,Genre
221,Start of Something New,Troy,2006-01-01,104,75,67,-6,23,3:17,28,62,10,9778,Disney
222,"Keep It Undercover - Theme Song From ""K.C. Undercover""",Zendaya,2015-01-01,110,77,69,-4,80,2:37,36,50,214,506,Disney
223,Play My Music,Jonas Brothers,2008-01-01,178,88,47,-3,76,3:18,0,52,215,3010,Disney
224,Gotta Go My Own Way,Zac Efron,2007-01-01,89,69,56,-5,31,3:42,9,66,402,4363,Disney
225,Meant to Be,Ross Lynch,2013-01-01,125,70,59,-5,63,3:40,20,52,142,5222,Disney
226,DC Classics Medley,Forever in Your Mind,2016-05-20,128,84,47,-5,60,3:32,12,34,216,1778,Disney
227,Feeling Some Kinda Way,Kylie Cantrall,2019-09-06,91,78,44,-5,47,2:40,1,37,266,1342,Disney
228,So Far So Great - Theme Song to Sonny with a Chance,Demi Lovato,2009-01-01,149,79,57,-6,64,2:15,4,40,100,3361,Disney
229,Us Against the Universe,Candace,2020-08-28,168,89,57,-5,60,2:36,31,35,403,9018,Disney
230,"Brand New Day - From ""Camp Rock 2: The Final Jam""",Demi Lovato,2010-01-01,95,90,54,-4,41,3:21,1,47,166,2927,Disney
231,Something About the Sunshine,Anna Margaret,2010-01-01,125,80,69,-6,76,3:07,9,57,217,6647,Disney
232,That's How We Do,Ross Lynch,2015-01-01,82,96,65,-4,77,3:36,2,49,212,3407,Disney
233,One Kiss,Sofia Carson,2019-08-02,140,79,68,-4,91,2:29,0,60,86,5208,Disney
234,He Could Be the One,Hannah Montana,2009-01-01,126,89,60,-4,64,3:01,0,66,45,7274,Disney
235,A Place for Us,Siena Agudong,2020-07-31,103,78,73,-7,63,3:05,37,31,218,2662,Disney
236,Someday,Milo Manheim,2018-02-16,113,81,77,-5,58,3:04,19,65,248,4135,Disney
237,Bet On It,Troy,2007-01-01,137,67,81,-6,44,3:18,2,62,109,5208,Disney
238,Fabulous,Sharpay Evans,2007-01-01,132,76,83,-5,70,3:01,23,59,219,5347,Disney
239,Digital Love,Meg Donnelly,2019-03-01,115,70,68,-7,56,3:00,3,35,336,8034,Disney
240,"Wildside - From ""Adventures in Babysitting""",Sabrina Carpenter,2016-05-20,123,58,77,-6,74,3:08,0,52,87,1468,Disney
241,Me And You,Coco Jones,2012-06-12,92,89,62,-5,68,3:37,18,57,404,4341,Disney
242,You and Me,Dove Cameron,2017-07-21,170,83,53,-6,43,3:32,0,59,151,2579,Disney
243,Breaking Free,Troy,2006-01-01,108,59,58,-6,33,3:27,5,65,201,7616,Disney
244,Queen of Mean,Sarah Jeffery,2019-08-02,174,79,54,-7,34,3:09,25,64,220,8208,Disney
245,Stand,Meg Donnelly,2018-02-16,188,72,47,-6,32,3:43,0,53,466,9599,Disney
246,Can I Have This Dance,High School Musical Cast,2008-01-01,136,62,56,-5,43,4:04,20,65,337,2400,Disney
247,Who Says,Selena Gomez & The Scene,2011-01-01,101,93,68,-3,74,3:16,8,75,221,7566,Disney
248,If Only,Dove Cameron,2015-01-01,152,60,48,-6,29,3:50,27,69,190,4355,Disney
249,Hero,Christopher Wilde,2010-01-01,186,90,33,-5,60,3:17,3,61,88,9936,Disney
250,This Is Me,Demi Lovato,2008-01-01,91,82,42,-3,59,3:09,1,64,249,1731,Disney
251,Everyday,Troy,2007-01-01,115,72,63,-5,40,4:38,20,58,299,2309,Disney
252,"Wouldn't Change a Thing - From ""Camp Rock 2: The Final Jam""",Demi Lovato,2010-01-01,172,88,36,-4,48,3:24,8,59,330,6151,Disney
253,Starstruck,Christopher Wilde,2010-01-01,174,80,56,-5,80,2:55,4,53,405,6273,Disney
254,What I've Been Looking For,Ryan,2006-01-01,140,60,66,-7,72,2:04,7,58,222,4775,Disney
255,Falling for Ya,Jordan Fisher,2015-01-01,170,86,63,-4,71,2:05,15,45,27,1963,Disney
256,Stick to the Status Quo,High School Musical Cast,2006-01-01,160,72,71,-7,82,4:28,3,56,467,158,Disney
257,Born to Be Brave,Cast of High School Musical: The Musical: The Series,2020-01-10,118,73,71,-5,45,3:10,3,48,174,4218,Disney
258,Did I Mention,Jeff Lewis,2015-01-01,162,88,69,-3,97,2:34,4,61,223,5747,Disney
259,Hasta La Vista,Jordan Francis,2008-01-01,99,89,73,-5,78,2:36,14,47,224,3884,Disney
260,"Cruisin' for a Bruisin' - From ""Teen Beach Movie""",Ross Lynch,2013-01-01,164,91,59,-5,78,3:16,3,66,283,2325,Disney
261,"Heart and Soul - From ""Camp Rock 2: The Final Jam""",Kevin Jonas,2010-01-01,133,85,61,-5,76,2:58,0,46,225,7137,Disney
262,Here We Go,Adam Hicks,2011-01-01,150,94,55,-2,60,2:53,0,45,46,9347,Disney
263,"One and the Same - From ""Princess Protection Program""",Selena Gomez,2009-01-01,158,97,50,-3,71,3:01,0,45,47,660,Disney
264,Wanna Be With You,Jordan Fisher,2015-01-01,150,93,59,-3,90,2:51,8,36,175,1864,Disney
265,Puppy for Hanukkah,Daveed Diggs,2020-12-04,105,66,88,-6,82,3:48,11,30,226,376,Disney
266,Oxygen,Maia Mitchell,2013-01-01,128,94,59,-4,52,3:02,0,45,89,2738,Disney
267,"Just Wanna Go (Theme from Fast Layne) - From ""Fast Layne""",Rayla,2019-02-15,128,76,84,-6,96,1:41,4,36,228,3172,Disney
268,Tomorrow Starts Today (Andi Mack Theme Song),Andi Mack,2017-10-20,200,87,48,-4,77,2:41,20,43,229,9564,Disney
269,Better in Stereo - Theme Song Version,Cast - Liv and Maddie,2015-01-01,110,83,70,-3,82,2:33,22,62,230,7825,Disney
270,"The Best of Both Worlds - From ""Hannah Montana""/Soundtrack Version",Hannah Montana,2006-01-01,124,86,68,-4,68,2:54,5,63,267,7824,Disney
271,Rotten to the Core,Dove Cameron,2015-01-01,128,81,69,-6,55,2:42,5,63,227,796,Disney
272,BAMM,Milo Manheim,2018-02-16,124,87,76,-5,39,3:06,0,57,331,6318,Disney
273,Gotta Be Me,Ross Lynch,2015-01-01,107,97,74,-5,81,3:53,3,53,352,4183,Disney
274,Ruby Rock,Ruby Rose Turner,2018-12-14,128,92,78,-4,90,2:32,1,40,231,6654,Disney
275,VK Mashup,Dove Cameron,2019-08-02,120,96,63,-5,42,2:00,4,46,269,9560,Disney
276,Magic,Selena Gomez,2009-01-01,104,92,60,-3,44,2:50,1,47,268,506,Disney
277,One for All,Milo Manheim,2020-02-14,110,84,76,-7,85,2:52,1,56,396,7335,Disney
278,Ways to Be Wicked,Dove Cameron,2017-07-21,113,98,63,-4,41,3:38,11,62,303,8386,Disney
279,"Can't Back Down - From ""Camp Rock 2: The Final Jam""",Demi Lovato,2010-01-01,120,85,64,-4,70,3:20,8,51,397,1198,Disney
280,The Party's Just Begun,The Cheetah Girls,2006-01-01,104,85,75,-4,93,3:10,10,49,48,1190,Disney
281,"Monsterman - From ""Big City Greens""",Big City Greens,2021-10-08,145,90,68,-4,90,3:14,38,41,406,5174,Disney
282,Legendary,Disney Channel Stars,2018-10-07,98,78,66,-5,54,3:11,2,40,232,8269,Disney
283,"Introducing Me - From ""Camp Rock 2: The Final Jam""",Nick Jonas,2010-01-01,113,50,51,-6,68,3:07,46,64,233,9878,Disney
284,That's What I'm Talkin' Bout,Kylie Cantrall,2019-04-19,180,81,59,-4,88,2:26,9,35,445,9336,Disney
285,The New Kid in Town,Baby Ariel,2020-02-14,97,64,80,-8,71,3:10,1,46,234,3430,Disney
286,Genie in a Bottle,Dove Cameron,2016-03-18,104,70,66,-6,43,2:53,4,57,345,2341,Disney
287,Good to Be Bad - Dance Remix,Dove Cameron,2020-04-03,116,87,78,-5,72,1:31,13,33,379,5946,Disney
288,Chillin' Like a Villain,Sofia Carson,2017-07-21,114,78,70,-7,83,3:14,3,64,407,1693,Disney
289,"Surf’s Up - From ""Teen Beach Movie""",Ross Lynch,2013-01-01,103,87,60,-4,50,3:01,1,44,412,6306,Disney
290,Get'cha Head In The Game,Troy,2006-01-01,113,90,88,-7,53,2:28,4,58,385,4656,Disney
291,What's My Name,China Anne McClain,2017-07-21,114,93,73,-5,66,3:11,10,65,235,4818,Disney
292,Good to Be Bad,Dove Cameron,2019-08-02,116,89,84,-6,65,3:10,11,58,411,3052,Disney
293,Vibes,Issac Ryan Brown,2019-08-23,101,50,67,-10,34,3:15,5,20,408,4615,Disney
294,Night Falls,Dove Cameron,2019-08-02,160,87,72,-5,80,3:08,7,62,449,9833,Disney
295,"Naked Mole Rap Remix - From ""Kim Possible""",Sean Giambrone,2019-02-15,116,94,82,-4,61,2:00,14,27,236,1702,Disney
296,"Surf Crazy - From ""Teen Beach Movie""",Spencer Lee,2013-01-01,170,95,43,-3,68,3:03,16,49,237,1563,Disney
297,"Determinate - From ""Lemonade Mouth""",Adam Hicks,2011-01-01,140,77,56,-5,22,3:18,0,65,270,4940,Disney
298,Like Me,Maia Mitchell,2013-01-01,126,87,74,-5,72,3:19,23,54,409,2114,Disney
299,We Own the Night,Chandler Kinney,2020-02-14,128,92,78,-8,50,2:31,12,62,468,5244,Disney
300,Evil Like Me,Kristin Chenoweth,2015-01-01,85,57,56,-5,37,3:45,61,56,238,690,Disney
301,She's So Gone,Naomi Scott,2011-01-01,142,86,52,-4,46,3:06,3,67,410,2671,Disney
302,We Got This,Milo Manheim,2020-02-14,114,83,78,-7,51,3:12,1,55,488,2557,Disney
303,Set it Off,Dove Cameron,2015-01-01,120,97,64,-4,61,2:54,7,54,493,7961,Disney
304,"This is Our Song - From ""Camp Rock 2: The Final Jam""",Demi Lovato,2010-01-01,129,61,36,-5,39,2:58,9,50,489,2415,Disney
305,Breakthrough,Adam Hicks,2011-01-01,112,88,64,-4,70,3:27,4,55,446,3560,Disney
306,"Strut - From ""The Cheetah Girls 2""",The Cheetah Girls,2006-01-01,120,87,67,-5,56,3:18,43,52,271,7150,Disney
307,You Are the Music in Me,Troy,2007-01-01,102,77,38,-5,48,3:28,44,61,484,7973,Disney
308,On My Own,Ross Lynch,2015-01-01,88,59,67,-7,28,2:25,14,72,491,9782,Disney
309,Kiss the Girl,Samuel E. Wright,2006-01-01,135,24,67,-16,72,2:43,69,56,386,8149,Disney
310,I Won't Say (I'm In Love),Susan Egan,1997-01-01,121,48,68,-10,48,2:20,23,66,414,8877,Disney
311,Dos Oruguitas,Sebastian Yatra,2021-11-19,94,36,42,-11,47,3:35,76,69,447,1412,Disney
312,"So This Is Love - From ""Cinderella""",Ilene Woods,2004-01-01,88,14,23,-17,20,1:33,90,54,90,1121,Disney
313,You'll Be In My Heart,Glenn Close,1999-05-18,102,17,35,-17,34,1:37,88,61,239,3069,Disney
314,Married Life,Michael Giacchino,2009-01-01,83,7,28,-21,11,4:11,97,64,371,603,Disney
315,Reflection,Lea Salonga,1998-01-01,81,17,26,-19,8,2:27,81,61,387,9511,Disney
316,Red Means Love,Julia Lester,2021-07-30,188,71,62,-4,87,2:10,8,34,91,5392,Disney
317,"Beauty and the Beast - From ""Beauty and the Beast"" / Soundtrack Version",Angela Lansbury,1991-01-01,172,16,24,-14,18,2:46,78,57,372,5734,Disney
318,Love,Nancy Adams,2017-08-04,74,27,30,-15,44,1:57,88,48,240,5379,Disney
319,Lava,Kuana Torres Kahele,2015-01-01,75,21,48,-13,43,5:46,94,59,241,4769,Disney
320,Ma Belle Evangeline,Jim Cummings,2009-11-23,139,35,38,-9,31,1:56,81,64,92,8036,Disney
321,A Dream Is a Wish Your Heart Makes,Disney Ukulele,2022-05-13,85,15,81,-13,20,2:16,89,49,242,3937,Disney
322,"Once Upon a Dream - From ""Sleeping Beauty"" / Soundtrack Version",Mary Costa,2001-01-01,85,24,25,-14,21,2:47,97,47,243,6904,Disney
323,Part of Your World - Remastered 2014,Jodi Benson,2014-12-15,138,6,33,-20,29,3:32,95,38,338,8498,Disney
324,Something There,Robby Benson,2001-01-01,126,26,59,-13,53,2:19,83,52,244,3476,Disney
325,Unforgettable,Sia,2016-06-17,85,25,19,-12,8,3:18,91,43,415,6847,Disney
326,"If I Never Knew You - End Title / From ""Pocahontas"" / Soundtrack Version",Jon Secada,1995-01-01,108,27,54,-15,19,4:13,69,46,245,6943,Disney
327,Can You Feel the Love Tonight,Beyoncé,2019-07-11,103,33,34,-10,35,3:03,66,58,416,1306,Disney
328,"The Bare Necessities - From ""The Jungle Book""",Lang Lang,2022-09-16,103,16,43,-19,37,2:40,99,44,275,4540,Disney
329,"Can You Feel the Love Tonight - From ""The Lion King"" / Soundtrack Version",Joseph Williams,2021-05-28,81,19,35,-15,45,2:56,79,55,417,2915,Disney
330,Remember Me (Dúo),Miguel,2017-10-27,85,51,60,-8,57,2:44,41,49,418,6429,Disney
331,Happily Ever After - Full Version,Jordan Fisher,2017-05-12,132,80,48,-5,22,3:58,2,52,339,706,Disney
332,La vie en rose - Single Version,Louis Armstrong,1994-01-01,70,12,56,-10,34,3:26,81,65,276,9525,Disney
333,In a Heartbeat,Frankie Rodriguez,2021-07-30,94,70,76,-5,33,3:01,11,39,277,6161,Disney
334,A Whole New World (Aladdin's Theme),Peabo Bryson,1992-01-01,108,19,54,-17,16,4:10,64,53,278,1711,Disney
335,"Main Title (Bella Notte)/The Wag of a Dog's Tail - From ""Lady and the Tramp""/Soundtrack Version",Disney Studio Chorus,1997-01-01,88,33,16,-12,8,2:03,99,35,49,9680,Disney
336,One Dance,Jodi Benson,2006-01-01,138,28,29,-13,22,3:29,89,31,469,3436,Disney
337,"Never Knew I Needed - From ""The Princess and the Frog""/Soundtrack Version",Ne-Yo,2009-01-01,142,79,65,-5,78,3:37,10,47,419,9600,Disney
338,"Belle - From ""Beauty and the Beast""/Soundtrack Version",Richard White,1991-01-01,129,38,55,-14,42,5:09,83,54,93,8331,Disney
339,"True Love's Kiss - From ""Enchanted""/ Soundtrack Version",Amy Adams,2007-01-01,96,35,24,-9,36,3:13,89,48,448,9818,Disney
340,Baby Mine,Sharon Rooney,2019-03-29,116,4,25,-22,21,1:45,87,44,279,7940,Disney
341,How Does A Moment Last Forever,Céline Dion,2017-03-10,80,27,28,-9,35,3:38,89,56,280,8130,Disney
342,Reflection (2020),Christina Aguilera,2020-09-04,96,63,31,-8,22,3:38,46,52,373,3869,Disney
343,"Once Upon a Dream - From ""Maleficent"" / Pop Version",Lana Del Rey,2014-01-01,120,27,29,-17,17,3:23,66,64,420,9082,Disney
344,I Thought I Lost You - Soundtrack,Miley Cyrus,2008-01-01,103,80,63,-7,63,3:36,0,43,176,4411,Disney
345,"Don't Go Breaking My Heart - From ""Chicken Little""/Soundtrack Version",Runt of the Litter,2005-01-01,132,69,81,-10,72,1:53,18,31,281,322,Disney
346,"Part of Your World (Reprise) - From ""The Little Mermaid Live!""",Auli'i Cravalho,2019-11-06,86,16,17,-12,12,2:12,92,31,177,1593,Disney
347,When I Look At You,Miley Cyrus,2009-01-01,138,55,46,-5,19,4:09,14,61,340,2253,Disney
348,"Footloose & Collar-Free/Bella Notte - From ""Lady and the Tramp""/Soundtrack Version",Oliver Wallace,1997-01-01,129,16,32,-17,25,4:22,99,28,94,1068,Disney
349,"Someday - From ""The Hunchback of Notre Dame""/Soundtrack Version",All-4-One,1996-05-28,167,17,22,-20,11,4:20,38,37,284,8454,Disney
350,A Conversation,Ben Whishaw,2018-12-07,81,13,39,-22,14,2:43,90,35,285,2812,Disney
351,Three Hearts (End Title),Thomas Newman,2016-06-17,117,31,34,-14,5,1:37,74,25,286,5473,Disney
352,"It's Tough To Be a Bug - From ""It's Tough to Be a Bug""",George Wilkins,2013-01-01,71,70,51,-9,89,0:45,61,36,95,527,Disney
353,"Oo-De-Lally - From ""Robin Hood""",Roger Miller,1988-01-01,80,19,67,-17,57,0:58,95,58,96,1269,Disney
354,"Part Of Your World - From ""The Little Mermaid""",Jessie J,2015-10-30,86,25,32,-10,32,3:20,93,43,287,4298,Disney
355,"It's Not Easy - From ""Pete's Dragon""/Soundtrack Version",Helen Reddy,2002-01-01,111,14,66,-17,40,3:10,81,37,288,3904,Disney
356,Seize the Day,Newsies Ensemble,1992-01-01,126,37,46,-13,28,2:02,38,42,289,2323,Disney
357,After Today,Aaron Lohr,1995-01-01,142,62,78,-9,57,2:21,29,48,290,2409,Disney
358,"Colors Of The Wind - From ""Pocahontas""",Tori Kelly,2015-10-30,84,26,40,-11,39,4:07,94,46,291,3364,Disney
359,All In the Golden Afternoon,Kathryn Beaumont,2013-01-01,117,23,52,-14,52,2:41,99,35,272,7789,Disney
360,"The Great Outdoors - From ""Country Bear Vacation Hoedown""",George Wilkins,2013-01-01,119,65,62,-11,49,2:09,59,33,421,9843,Disney
361,"I Wan'na Be Like You (The Monkey Song) - From ""The Jungle Book""",Fall Out Boy,2015-10-30,207,95,22,-4,55,3:19,0,42,422,7117,Disney
362,Nobody Else But You,Bill Farmer,1995-01-01,99,26,50,-12,25,2:34,89,43,292,458,Disney
363,Lavender Blue (Dilly Dilly),Burl Ives,2013-01-01,140,12,60,-13,78,1:02,88,37,97,202,Disney
364,"The Triple R Song (Yippi-A, Yippi-I, Yippi-O)",Tim Considine,2013-01-01,200,34,49,-9,62,3:11,75,29,293,3929,Disney
365,"Let's Get Together - From ""The Parent Trap""",Hayley Mills,1962,76,64,63,-10,86,1:28,73,39,294,549,Disney
366,"I See the Light - From ""Tangled"" / Soundtrack Version",Mandy Moore,2011-10-18,87,13,23,-15,16,3:42,85,59,374,5479,Disney
367,"Someone's Waiting for You - From ""The Rescuers""/Soundtrack Version",Shelby Flint,2002-01-01,164,14,17,-18,17,2:26,53,38,295,1061,Disney
368,"Universe of Energy - From ""Universe of Energy""",Joel Hirschhorn,2013-01-01,107,69,43,-9,30,2:12,1,31,301,1502,Disney
369,La La Lu,Peggy Lee,2006-01-01,79,9,19,-20,26,1:37,98,56,302,4844,Disney
370,"Main Title / Once Upon A Dream / Prologue - From ""Sleeping Beauty""/Soundtrack Version",Chorus - Sleeping Beauty,1995-01-01,138,22,27,-17,20,2:46,91,44,304,926,Disney
371,The Three Caballeros,Clarence Nash,2013-01-01,80,40,57,-9,83,2:09,92,38,305,2901,Disney
372,"The Best Time of Your Life - From ""The Carousel of Progress""",Richard M. Sherman,2013-01-01,129,51,61,-10,86,3:00,72,29,101,9678,Disney
373,"One Little Spark - From ""Journey Into Imagination""",Chuck McCann,2009-10-13,121,74,48,-9,74,3:36,36,31,306,5732,Disney
374,"California Screamin' - From ""California Screamin'""",Gary Hoey,2013-01-01,158,90,28,-9,19,2:34,0,32,307,9151,Disney
375,Duck Tales Theme - From “Duck Tales“,The Disney Afternoon Studio Chorus,2008-01-01,175,49,71,-13,86,2:54,23,49,28,2377,Disney
376,"A Spoonful of Sugar - From ""Mary Poppins"" / Soundtrack Version",Julie Andrews,2013-01-01,112,43,49,-13,62,4:08,71,43,470,5095,Disney
377,"Best of Friends - From ""The Fox & The Hound"" / Soundtrack",Pearl Bailey,2002-08-20,173,21,29,-12,32,2:15,66,40,308,5687,Disney
378,"A Spoonful Of Sugar - From ""Mary Poppins""",Kacey Musgraves,2015-10-30,112,56,49,-8,52,3:38,49,31,423,7169,Disney
379,"The Ballad of Davy Crockett - From ""Frontierland""",The Mellomen,2013-01-01,139,22,83,-12,71,1:41,69,38,102,6543,Disney
380,"One Little Slip - From ""Chicken Little""/Soundtrack Version",Barenaked Ladies,2005-01-01,136,82,51,-8,93,2:53,0,46,309,340,Disney
381,Minnie's Yoo Hoo,Disney Studio Chorus,2013-01-01,109,54,94,-9,94,2:02,75,29,273,1856,Disney
382,I've Got No Strings,Dickie Jones,1992-01-01,92,29,51,-16,84,2:23,68,43,310,4598,Disney
383,"Hawaiian Roller Coaster Ride - From ""Lilo & Stitch""/Soundtrack Version",Mark Keali'i Ho'omalu,2021-05-28,115,70,71,-7,95,3:28,32,51,450,9293,Disney
384,Rockin' at the House of Mouse - Extended Version,Brian Setzer,2001-01-01,210,68,35,-11,66,2:35,3,29,311,5322,Disney
385,"Mickey Mouse Club Alma Mater - From ""The Mickey Mouse Club TV Show""",Jimmie Dodd,2002-08-20,129,7,41,-13,19,1:48,89,31,312,178,Disney
386,"Yo Ho (A Pirate's Life For Me) - From ""Pirates of the Caribbean""",Xavier Atencio,2012-01-01,114,55,55,-10,46,5:43,82,37,313,9959,Disney
387,The Monkey's Uncle,Annette Funicello,2001-01-01,161,88,66,-10,81,2:32,49,29,314,3831,Disney
388,"Fortuosity - From ""The Happiest Millionaire""",Tommy Steele,2002-01-01,176,32,40,-13,65,3:11,82,27,315,1678,Disney
389,"Circle of Life - From ""The Lion King""/ Soundtrack",Carmen Twillie,2021-05-28,83,59,32,-8,56,3:58,3,53,424,4004,Disney
390,"Swisskapolka - From ""Swiss Family Robinson Treehouse""",Buddy Baker,2013-01-01,120,14,95,-14,97,1:54,40,33,316,4299,Disney
391,"What a Dog/He's a Tramp - From ""Lady and the Tramp""/Soundtrack Version",Oliver Wallace,1997-01-01,44,19,43,-16,26,2:25,93,35,425,1721,Disney
392,"Soarin' - From ""Soarin' Over California""",Jerry Goldsmith,2013-01-01,85,41,9,-11,4,4:43,58,42,317,7300,Disney
393,If I Didn't Have You,Billy Crystal,2001-01-01,122,41,64,-10,59,3:38,66,54,318,3773,Disney
394,"When She Loved Me - From ""Toy Story 2"" / Soundtrack Version",Sarah McLachlan,2010-01-01,67,18,39,-12,24,3:03,98,58,426,9368,Disney
395,Heigh-Ho,The Dwarf Chorus,1997-01-01,103,67,79,-11,74,2:47,78,47,319,6014,Disney
396,A Whole New World - Remastered 2022,Brad Kane,2022-09-16,129,23,27,-16,14,2:40,85,52,427,8732,Disney
397,"Golden Dream - From ""The American Adventure""",Randy Bright,2013-01-01,143,41,30,-11,38,3:51,87,29,320,9321,Disney
398,Whistle Stop,Roger Miller,2013-01-01,74,13,77,-16,56,1:32,90,47,428,5408,Disney
399,Whistle While You Work,Adriana Caselotti,1997-01-01,207,35,46,-12,81,3:24,80,43,274,4881,Disney
400,There's a Great Big Beautiful Tomorrow,Rex Allen,2009-10-13,130,51,45,-10,48,2:16,86,38,321,3745,Disney
401,"Mickey Mouse March - From ""The Mickey Mouse Club""",The Mouseketeers,2001-01-01,131,61,70,-14,85,2:41,85,40,322,3958,Disney
402,The Naked Mole Rap,Nancy Cartwright,2013-01-01,105,82,88,-9,77,3:28,22,31,323,6504,Disney
403,"Aloha, E Komo Mai (Theme Song from Lilo & Stitch: The Series) - Extended Version",Jump5,2013-01-01,107,79,80,-10,59,2:24,12,41,324,5384,Disney
404,Theme from Zorro,The Wellingtons,2013-01-01,95,54,43,-8,66,1:22,81,27,103,8726,Disney
405,Scarecrow,The Wellingtons,2013-01-01,95,43,58,-10,52,2:10,94,25,429,8379,Disney
406,"Winnie the Pooh - From ""Winnie the Pooh and the Honey Tree""",Disney Studio Chorus,2009-01-01,70,15,41,-16,46,2:18,85,47,451,6624,Disney
407,"Space Mountain - From ""Space Mountain""",Michael Giacchino,2013-01-01,98,65,17,-8,8,3:11,4,35,479,684,Disney
408,"Whoop-De-Dooper Bounce - From ""The Tigger Movie""",Jim Cummings,2009-10-13,143,71,62,-6,91,2:09,32,35,430,1067,Disney
409,"Kitchen Kabaret Medley - From ""The Land""",The Cereal Sisters,2013-01-01,138,44,61,-10,78,2:22,22,26,325,9268,Disney
410,Disney Classics Medley,Alex G,2013-01-01,94,46,33,-7,41,4:48,81,38,326,4876,Disney
411,Darkwing Duck Theme,The Disney Afternoon Studio Chorus,2013-01-01,209,80,63,-10,86,1:02,9,39,178,6978,Disney
412,"The Bare Necessities - From ""The Jungle Book""/Soundtrack Version",Phil Harris,2021-05-28,103,40,80,-11,55,4:50,76,50,431,1180,Disney
413,"The Time Of Your Life - From ""A Bug's Life""/Score",Randy Newman,1998-01-01,124,48,62,-9,58,3:16,65,40,300,1557,Disney
414,"You Can Fly! You Can Fly! You Can Fly! - From ""Peter Pan""/Soundtrack Version",Bobby Driscoll,2013-01-01,112,36,51,-14,55,4:24,97,29,327,2656,Disney
415,Gitchee Gitchee Goo,Phineas and the Ferbtones,2021-05-28,163,95,72,-4,90,1:58,16,50,328,9535,Disney
416,"Look Through My Eyes - From ""Brother Bear""/Soundtrack Version",Phil Collins,2003-01-01,158,70,39,-8,39,4:00,8,49,452,1536,Disney
417,We Belong Together,Randy Newman,2010-01-01,164,78,60,-8,90,4:03,11,43,388,2806,Disney
418,"It's a Small World - From ""It's a Small World""",Richard M. Sherman,2013-01-01,120,56,63,-9,86,5:05,56,36,432,2065,Disney
419,Gummi Bears Theme,The Disney Afternoon Studio Chorus,2008-01-01,140,45,61,-14,69,2:23,15,38,341,9353,Disney
420,"Little April Shower - From ""Bambi""/Soundtrack Version",Amy Lou Barnes,1996-01-01,90,21,44,-18,12,3:53,96,38,346,8850,Disney
421,"Cheetah Sisters - From ""The Cheetah Girls""",The Cheetah Girls,2013-01-01,107,63,75,-9,40,3:06,13,0,453,1531,Disney
422,Everything Is Not As It Seems - Series Theme Song,Selena Gomez,2009-01-01,125,77,80,-6,92,0:51,5,52,454,3614,Disney
423,"The Tiki, Tiki, TIki Room - From The Enchanted Tiki Room",The Mellomen,1992-01-01,90,64,57,-14,91,2:41,52,37,433,7929,Disney
424,"Grim Grinning Ghosts - From ""The Haunted Mansion""",The Melomen,2012-01-01,120,60,42,-11,35,5:33,74,52,347,3534,Disney
425,"Who's Afraid of the Big, Bad Wolf - From ""Three Little Pigs""",Pinto Colvig,2002-08-20,205,23,61,-12,64,3:07,95,33,348,7758,Disney
426,"Cruella De Vil - From ""101 Dalmatians""/Soundtrack Version",Bill Lee,1998-01-01,105,18,65,-16,27,5:04,99,44,349,6421,Disney
427,Finale,Bruce Healey,2013-01-01,125,47,34,-9,31,3:31,62,33,350,1025,Disney
428,"The Ugly Bug Ball - From ""Summer Magic""",Burl Ives,1963-01-01,131,31,71,-12,65,3:04,84,30,434,5152,Disney
429,"The Bear Band Serenade - From ""Country Bear Jamboree Show""",Pete Renoudet,2013-01-01,131,73,55,-9,91,1:46,44,31,351,702,Disney
430,Nobody's Perfect,Hannah Montana,2007-06-26,132,98,59,-4,79,3:21,6,59,455,5617,Disney
431,"Fall On Me - From Disney's ""The Nutcracker And The Four Realms"" / English Version",Andrea Bocelli,2018-10-12,84,16,36,-11,22,4:19,68,35,354,2224,Disney
432,Hot Dog!,They Might Be Giants (For Kids),2008,93,70,83,-6,88,2:29,33,49,355,6633,Disney
433,Out There,Tony Jay,1996-05-28,142,18,29,-19,20,4:26,82,46,356,685,Disney
434,"Who, What, Why, Where, When and How Day",The New Mouseketeers,2013-01-01,144,76,69,-7,83,1:31,76,23,357,3840,Disney
435,Chip 'N' Dale's Rescue Rangers Theme Song,The Disney Afternoon Studio Chorus,2008-01-01,143,72,69,-13,87,3:39,14,42,471,5463,Disney
436,Theme to Lizzie McGuire - Extended Supa Mix,Angie Jaree,2013-01-01,140,72,55,-11,76,2:34,0,27,358,8083,Disney
437,Canada (You're a Lifetime Journey),Bob Moline,2013-01-01,79,27,20,-13,10,5:51,79,27,359,5105,Disney
438,"Splash Mountain Medley - From ""Splash Mountain""",Robert MacGimsey,2013-01-01,99,47,40,-11,62,10:35,77,34,360,2703,Disney
439,"Space Mountain - From ""Space Mountain""",Dick Dale,2013-01-01,167,73,13,-11,9,2:43,8,32,361,687,Disney
440,"Let It Go - From ""Frozen""",Rascal Flatts,2015-10-30,124,71,56,-6,29,4:08,28,31,435,7105,Disney
441,Steamboat Willie,Walt Disney,2018-11-09,90,46,66,-14,70,7:37,99,34,362,8858,Disney
442,"A Dream Is a Wish Your Heart Makes - From ""Cinderella""/Soundtrack Version",Ilene Woods,2001-01-01,74,13,26,-18,15,4:36,97,46,436,6496,Disney
